disease_name,disease_name_clean,pathogen,pathogen_tax_id,pathogen_type,pheic_risk,pathogen_family,pathogen_genus,screen_status,priority_tier,likely_vector_group,screening_source_key,screening_basis,disease_rows_in_network,host_count_in_network,candidate_vector_species,candidate_vector_genus,candidate_vector_family,candidate_vector_group,vector_status,evidence_type,evidence_strength,source_org,source_title,source_url,source_accessed,notes,next_action,assignment_basis,vector_evidence_basis,vector_record_sources,vector_supporting_row_count,vector_join_key
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex gnomatos/vomerifer,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1,culex gnomatos/vomerifer
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex panocossa,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,culex panocossa
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex portesi,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,culex portesi
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex vomerifer,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,culex vomerifer
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Mansonia dyari,Mansonia,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,mansonia dyari
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Aedes alternans,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,1,aedes alternans
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Aedes alternans,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,1,aedes alternans
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Aedes australis,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1,aedes australis
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Aedes australis,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1,aedes australis
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Aedes japonicus japonicus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,aedes japonicus japonicus
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Aedes japonicus japonicus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,aedes japonicus japonicus
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Aedes kochi,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1,aedes kochi
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Aedes kochi,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1,aedes kochi
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Aedes rusticus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,lab,lit_review,1,aedes rusticus
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Aedes rusticus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,lab,lit_review,1,aedes rusticus
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Aedes spp.,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,aedes spp.
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Aedes spp.,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,aedes spp.
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Aedes tremulus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,1,aedes tremulus
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Aedes tremulus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,1,aedes tremulus
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Anopheles maculipennis s.s.,Anopheles,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,anopheles maculipennis s.s.
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Anopheles maculipennis s.s.,Anopheles,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,anopheles maculipennis s.s.
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Culex incidens,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1,culex incidens
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Culex incidens,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1,culex incidens
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Culex neavei group,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1,culex neavei group
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Culex neavei group,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1,culex neavei group
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Culex pervigilans,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1,culex pervigilans
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Culex pervigilans,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1,culex pervigilans
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Culex pipiens biotype molestus,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,EFSA; lit_review,2,culex pipiens biotype molestus
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Culex pipiens biotype molestus,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,EFSA; lit_review,2,culex pipiens biotype molestus
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Culex pipiens biotype molestus x Culex quinquefasciatus,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1,culex pipiens biotype molestus x culex quinquefasciatus
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Culex pipiens biotype molestus x Culex quinquefasciatus,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1,culex pipiens biotype molestus x culex quinquefasciatus
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Culex pipiens biotype pipiens,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,EFSA; lit_review,2,culex pipiens biotype pipiens
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Culex pipiens biotype pipiens,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,EFSA; lit_review,2,culex pipiens biotype pipiens
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Culex pipiens biotype pipiens x Culex quinquefasciatus,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1,culex pipiens biotype pipiens x culex quinquefasciatus
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Culex pipiens biotype pipiens x Culex quinquefasciatus,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1,culex pipiens biotype pipiens x culex quinquefasciatus
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Culex pipiens biotype pipiens x biotype molestus,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1,culex pipiens biotype pipiens x biotype molestus
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Culex pipiens biotype pipiens x biotype molestus,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1,culex pipiens biotype pipiens x biotype molestus
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Culex pipiens pipiens,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,lab,lit_review,1,culex pipiens pipiens
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Culex pipiens pipiens,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,lab,lit_review,1,culex pipiens pipiens
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Culex pipiens quinquefasciatus,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,lab,lit_review,1,culex pipiens quinquefasciatus
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Culex pipiens quinquefasciatus,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,lab,lit_review,1,culex pipiens quinquefasciatus
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Culex pipiens s.l.,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,EFSA; lit_review,2,culex pipiens s.l.
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Culex pipiens s.l.,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,EFSA; lit_review,2,culex pipiens s.l.
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Culex pipiens/restuans,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1,culex pipiens/restuans
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Culex pipiens/restuans,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1,culex pipiens/restuans
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Culex spp.,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,culex spp.
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Culex spp.,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,culex spp.
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Culex squamosus,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,1,culex squamosus
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Culex squamosus,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,1,culex squamosus
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Culex torrentium,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,EFSA; lit_review,3,culex torrentium
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Culex torrentium,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,EFSA; lit_review,3,culex torrentium
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Ochlerotatus caspius,Ochlerotatus,,mosquito,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,1,ochlerotatus caspius
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Ochlerotatus caspius,Ochlerotatus,,mosquito,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,1,ochlerotatus caspius
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Ochlerotatus dorsalis,Ochlerotatus,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,lab,lit_review,1,ochlerotatus dorsalis
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Ochlerotatus dorsalis,Ochlerotatus,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,lab,lit_review,1,ochlerotatus dorsalis
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Ochlerotatus melanimon,Ochlerotatus,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,lab,lit_review,1,ochlerotatus melanimon
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Ochlerotatus melanimon,Ochlerotatus,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,lab,lit_review,1,ochlerotatus melanimon
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Ochlerotatus sierrensis,Ochlerotatus,,mosquito,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,lab,lit_review,1,ochlerotatus sierrensis
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Ochlerotatus sierrensis,Ochlerotatus,,mosquito,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,lab,lit_review,1,ochlerotatus sierrensis
