disease_name,disease_name_clean,pathogen,pathogen_tax_id,pathogen_type,pheic_risk,pathogen_family,pathogen_genus,screen_status,priority_tier,likely_vector_group,screening_source_key,screening_basis,disease_rows_in_network,host_count_in_network,candidate_vector_species,candidate_vector_genus,candidate_vector_family,candidate_vector_group,vector_status,evidence_type,evidence_strength,source_org,source_title,source_url,source_accessed,notes,next_action,assignment_basis,vector_evidence_basis,vector_record_sources,vector_supporting_row_count
Yellow fever,Yellow fever,Orthoflavivirus flavi,3046277,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,20,19,Aedes keniensis,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Yellow fever,Yellow fever,Orthoflavivirus flavi,11089,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,8,8,Aedes luteocephalis,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Yellow fever,Yellow fever,Orthoflavivirus flavi,3046277,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,20,19,Aedes luteocephalis,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Yellow fever,Yellow fever,Orthoflavivirus flavi,11089,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,8,8,Aedes luteocephalus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,3
Yellow fever,Yellow fever,Orthoflavivirus flavi,3046277,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,20,19,Aedes luteocephalus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,3
Yellow fever,Yellow fever,Orthoflavivirus flavi,11089,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,8,8,Aedes mcintoshi,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Yellow fever,Yellow fever,Orthoflavivirus flavi,3046277,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,20,19,Aedes mcintoshi,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Yellow fever,Yellow fever,Orthoflavivirus flavi,11089,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,8,8,Aedes metallicus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Yellow fever,Yellow fever,Orthoflavivirus flavi,3046277,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,20,19,Aedes metallicus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Yellow fever,Yellow fever,Orthoflavivirus flavi,11089,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,8,8,Aedes opok,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,3
Yellow fever,Yellow fever,Orthoflavivirus flavi,3046277,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,20,19,Aedes opok,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,3
Yellow fever,Yellow fever,Orthoflavivirus flavi,11089,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,8,8,Aedes scapularis,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,1
Yellow fever,Yellow fever,Orthoflavivirus flavi,3046277,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,20,19,Aedes scapularis,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,1
Yellow fever,Yellow fever,Orthoflavivirus flavi,11089,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,8,8,Aedes simpsoni,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,2
Yellow fever,Yellow fever,Orthoflavivirus flavi,3046277,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,20,19,Aedes simpsoni,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,2
Yellow fever,Yellow fever,Orthoflavivirus flavi,11089,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,8,8,Aedes simpsoni complex,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Yellow fever,Yellow fever,Orthoflavivirus flavi,3046277,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,20,19,Aedes simpsoni complex,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Yellow fever,Yellow fever,Orthoflavivirus flavi,11089,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,8,8,Aedes taeniorhynchus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,1
Yellow fever,Yellow fever,Orthoflavivirus flavi,3046277,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,20,19,Aedes taeniorhynchus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,1
Yellow fever,Yellow fever,Orthoflavivirus flavi,11089,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,8,8,Aedes taylori,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,2
Yellow fever,Yellow fever,Orthoflavivirus flavi,3046277,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,20,19,Aedes taylori,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,2
Yellow fever,Yellow fever,Orthoflavivirus flavi,11089,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,8,8,Aedes vittatus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,4
Yellow fever,Yellow fever,Orthoflavivirus flavi,3046277,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,20,19,Aedes vittatus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,4
Yellow fever,Yellow fever,Orthoflavivirus flavi,11089,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,8,8,Anopheles funestus,Anopheles,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Yellow fever,Yellow fever,Orthoflavivirus flavi,3046277,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,20,19,Anopheles funestus,Anopheles,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Yellow fever,Yellow fever,Orthoflavivirus flavi,11089,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,8,8,Haemagogus capricorni,Haemagogus,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Yellow fever,Yellow fever,Orthoflavivirus flavi,3046277,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,20,19,Haemagogus capricorni,Haemagogus,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Yellow fever,Yellow fever,Orthoflavivirus flavi,11089,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,8,8,Haemagogus equines,Haemagogus,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Yellow fever,Yellow fever,Orthoflavivirus flavi,3046277,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,20,19,Haemagogus equines,Haemagogus,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Yellow fever,Yellow fever,Orthoflavivirus flavi,11089,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,8,8,Haemagogus janthinomys,Haemagogus,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,4
Yellow fever,Yellow fever,Orthoflavivirus flavi,3046277,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,20,19,Haemagogus janthinomys,Haemagogus,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,4
Yellow fever,Yellow fever,Orthoflavivirus flavi,11089,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,8,8,Haemagogus leucocelaenus,Haemagogus,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,3
Yellow fever,Yellow fever,Orthoflavivirus flavi,3046277,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,20,19,Haemagogus leucocelaenus,Haemagogus,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,3
Yellow fever,Yellow fever,Orthoflavivirus flavi,11089,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,8,8,Haemagogus mesodentatus,Haemagogus,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Yellow fever,Yellow fever,Orthoflavivirus flavi,3046277,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,20,19,Haemagogus mesodentatus,Haemagogus,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Yellow fever,Yellow fever,Orthoflavivirus flavi,11089,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,8,8,Haemagogus spegazzinii,Haemagogus,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Yellow fever,Yellow fever,Orthoflavivirus flavi,3046277,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,20,19,Haemagogus spegazzinii,Haemagogus,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Yellow fever,Yellow fever,Orthoflavivirus flavi,11089,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,8,8,Haemagogus spegazzinni,Haemagogus,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Yellow fever,Yellow fever,Orthoflavivirus flavi,3046277,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,20,19,Haemagogus spegazzinni,Haemagogus,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Yellow fever,Yellow fever,Orthoflavivirus flavi,11089,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,8,8,Sabethes albipivus,Sabethes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Yellow fever,Yellow fever,Orthoflavivirus flavi,3046277,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,20,19,Sabethes albipivus,Sabethes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Yellow fever,Yellow fever,Orthoflavivirus flavi,11089,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,8,8,Sabethes chloropterus,Sabethes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,4
Yellow fever,Yellow fever,Orthoflavivirus flavi,3046277,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,20,19,Sabethes chloropterus,Sabethes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,4
Yellow fever,Yellow fever,Orthoflavivirus flavi,11089,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,8,8,Sabethes cyaneus,Sabethes,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Yellow fever,Yellow fever,Orthoflavivirus flavi,3046277,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,20,19,Sabethes cyaneus,Sabethes,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Yellow fever,Yellow fever,Orthoflavivirus flavi,11089,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,8,8,Sabethes soperi,Sabethes,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Yellow fever,Yellow fever,Orthoflavivirus flavi,3046277,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,20,19,Sabethes soperi,Sabethes,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Aedes and sylvatic mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,3048459,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,18,18,Aedes aegypti,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,11
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,64320,virus,High,flaviviridae,flavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,2,2,Aedes aegypti,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,11
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,3048459,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,18,18,Aedes africanus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,4
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,64320,virus,High,flaviviridae,flavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,2,2,Aedes africanus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,4
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,3048459,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,18,18,Aedes albopictus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,9
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,64320,virus,High,flaviviridae,flavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,2,2,Aedes albopictus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,9
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,3048459,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,18,18,Aedes apicoargenteus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,3
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,64320,virus,High,flaviviridae,flavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,2,2,Aedes apicoargenteus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,3
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,3048459,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,18,18,Aedes bromeliae,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,64320,virus,High,flaviviridae,flavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,2,2,Aedes bromeliae,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,3048459,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,18,18,Aedes camptorhynchus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,4
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,64320,virus,High,flaviviridae,flavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,2,2,Aedes camptorhynchus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,4
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,3048459,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,18,18,Aedes dalzieli,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,3
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,64320,virus,High,flaviviridae,flavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,2,2,Aedes dalzieli,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,3
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,3048459,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,18,18,Aedes detritus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,64320,virus,High,flaviviridae,flavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,2,2,Aedes detritus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
