host_tax_id,vector_join_key,host,host_class,host_order,host_family,vector_species,vector_taxon_rank,vector_species_needs_review,vector_name_taxonomy_examples,source_platform_examples,source_dataset_examples,interaction_type_examples,country_examples,review_reason_examples,record_count
44234,ixodes angustus,Reithrodontomys megalotis,mammalia,rodentia,cricetidae,Ixodes angustus,species,FALSE,Ixodes angustus,VectorMap,TickMap,on_host_occurrence,United States of America,,5
44234,ixodes pacificus,Reithrodontomys megalotis,mammalia,rodentia,cricetidae,Ixodes pacificus,species,FALSE,Ixodes pacificus,VectorMap,TickMap,on_host_occurrence,United States of America,,12
44234,ixodes spinipalpis,Reithrodontomys megalotis,mammalia,rodentia,cricetidae,Ixodes spinipalpis,species,FALSE,Ixodes spinipalpis,VectorMap,TickMap,on_host_occurrence,United States of America,,13
8795,aedes japonicus,Rhea pennata,aves,struthioniformes,rheidae,Aedes japonicus,species,FALSE,Aedes japonicus,VectorMap,BloodMealMap,blood_meal,Switzerland,,1
9407,argas vespertilionis,Rousettus aegyptiacus,mammalia,chiroptera,pteropodidae,Argas vespertilionis,species,FALSE,Argas vespertilionis,VectorMap,TickMap,on_host_occurrence,Sudan,,1
9407,ornithodoros faini,Rousettus aegyptiacus,mammalia,chiroptera,pteropodidae,Ornithodoros faini,species,FALSE,Ornithodoros faini,VectorMap,TickMap,on_host_occurrence,Zimbabwe,,1
9407,ornithodoros salahi,Rousettus aegyptiacus,mammalia,chiroptera,pteropodidae,Ornithodoros salahi,species,FALSE,Ornithodoros salahi,VectorMap,TickMap,on_host_occurrence,Egypt,,1
30640,aedes hendersoni,Sciurus carolinensis,mammalia,rodentia,sciuridae,Aedes hendersoni,species,FALSE,Aedes hendersoni,VectorMap,BloodMealMap,blood_meal,Unites States,,2
30640,aedes triseriatus,Sciurus carolinensis,mammalia,rodentia,sciuridae,Aedes triseriatus,species,FALSE,Aedes triseriatus,VectorMap,BloodMealMap,blood_meal,Unites States,,2
30640,aedes vexans,Sciurus carolinensis,mammalia,rodentia,sciuridae,Aedes vexans,species,FALSE,Aedes vexans,VectorMap,BloodMealMap,blood_meal,Unites States,,1
30640,amblyomma americanum,Sciurus carolinensis,mammalia,rodentia,sciuridae,Amblyomma americanum,species,FALSE,Amblyomma americanum,VectorMap,TickMap,on_host_occurrence,United States of America,,24
30640,culex cedecei,Sciurus carolinensis,mammalia,rodentia,sciuridae,Culex cedecei,species,FALSE,Culex cedecei,VectorMap,BloodMealMap,blood_meal,Unites States,,1
30640,culex pipiens,Sciurus carolinensis,mammalia,rodentia,sciuridae,Culex pipiens,species,FALSE,Culex pipiens,VectorMap,BloodMealMap,blood_meal,Unites States,,1
30640,culex restuans,Sciurus carolinensis,mammalia,rodentia,sciuridae,Culex restuans,species,FALSE,Culex restuans,VectorMap,BloodMealMap,blood_meal,Unites States,,1
30640,dermacentor variabilis,Sciurus carolinensis,mammalia,rodentia,sciuridae,Dermacentor variabilis,species,FALSE,Dermacentor variabilis,VectorMap,TickMap,on_host_occurrence,United States of America,,48
30640,haemaphysalis leporispalustris,Sciurus carolinensis,mammalia,rodentia,sciuridae,Haemaphysalis leporispalustris,species,FALSE,Haemaphysalis leporispalustris,VectorMap,TickMap,on_host_occurrence,United States of America,,16
30640,ixodes affinis,Sciurus carolinensis,mammalia,rodentia,sciuridae,Ixodes affinis,species,FALSE,Ixodes affinis,VectorMap,TickMap,on_host_occurrence,United States of America,,8
30640,ixodes marxi,Sciurus carolinensis,mammalia,rodentia,sciuridae,Ixodes marxi,species,FALSE,Ixodes marxi,VectorMap,TickMap,on_host_occurrence,United States of America,,20
30640,ixodes muris,Sciurus carolinensis,mammalia,rodentia,sciuridae,Ixodes muris,species,FALSE,Ixodes muris,VectorMap,TickMap,on_host_occurrence,United States of America,,16
30640,ixodes scapularis,Sciurus carolinensis,mammalia,rodentia,sciuridae,Ixodes scapularis,species,FALSE,Ixodes scapularis,VectorMap,TickMap,on_host_occurrence,United States; United States of America,,9
30640,ixodes texanus,Sciurus carolinensis,mammalia,rodentia,sciuridae,Ixodes texanus,species,FALSE,Ixodes texanus,VectorMap,TickMap,on_host_occurrence,United States of America,,4
30640,polygenis gwyni,Sciurus carolinensis,mammalia,rodentia,sciuridae,Polygenis gwyni,species,FALSE,Polygenis gwyni,VectorMap,FleaMap,on_host_occurrence,United States,,1
30640,xenopsylla cheopis,Sciurus carolinensis,mammalia,rodentia,sciuridae,Xenopsylla cheopis,species,FALSE,Xenopsylla cheopis,VectorMap,FleaMap,on_host_occurrence,United States,,1
34861,aedes trivittatus,Sciurus niger,mammalia,rodentia,sciuridae,Aedes trivittatus,species,FALSE,Aedes trivittatus,VectorMap,BloodMealMap,blood_meal,Unites States,,1
34861,aedes vexans,Sciurus niger,mammalia,rodentia,sciuridae,Aedes vexans,species,FALSE,Aedes vexans,VectorMap,BloodMealMap,blood_meal,Unites States,,1
34861,amblyomma americanum,Sciurus niger,mammalia,rodentia,sciuridae,Amblyomma americanum,species,FALSE,Amblyomma americanum,VectorMap,TickMap,on_host_occurrence,United States of America,,24
34861,culex quinquefasciatus,Sciurus niger,mammalia,rodentia,sciuridae,Culex quinquefasciatus,species,FALSE,Culex quinquefasciatus,VectorMap,BloodMealMap,blood_meal,Unites States,,1
34861,culex tarsalis,Sciurus niger,mammalia,rodentia,sciuridae,Culex tarsalis,species,FALSE,Culex tarsalis,VectorMap,BloodMealMap,blood_meal,Unites States,,1
34861,dermacentor variabilis,Sciurus niger,mammalia,rodentia,sciuridae,Dermacentor variabilis,species,FALSE,Dermacentor variabilis,VectorMap,TickMap,on_host_occurrence,United States of America,,16
34861,haemaphysalis leporispalustris,Sciurus niger,mammalia,rodentia,sciuridae,Haemaphysalis leporispalustris,species,FALSE,Haemaphysalis leporispalustris,VectorMap,TickMap,on_host_occurrence,United States of America,,8
34861,ixodes marxi,Sciurus niger,mammalia,rodentia,sciuridae,Ixodes marxi,species,FALSE,Ixodes marxi,VectorMap,TickMap,on_host_occurrence,United States of America,,8
34861,xenopsylla cheopis,Sciurus niger,mammalia,rodentia,sciuridae,Xenopsylla cheopis,species,FALSE,Xenopsylla cheopis,VectorMap,FleaMap,on_host_occurrence,United States,,1
56299,aedes canadensis,Scolopax minor,aves,charadriiformes,scolopacidae,Aedes canadensis,species,FALSE,Aedes canadensis,VectorMap,BloodMealMap,blood_meal,Unites States,,1
56299,culiseta melanura,Scolopax minor,aves,charadriiformes,scolopacidae,Culiseta melanura,species,FALSE,Culiseta melanura,VectorMap,BloodMealMap,blood_meal,Unites States,,1
56299,culiseta morsitans,Scolopax minor,aves,charadriiformes,scolopacidae,Culiseta morsitans,species,FALSE,Culiseta morsitans,VectorMap,BloodMealMap,blood_meal,Unites States,,1
56299,ixodes scapularis,Scolopax minor,aves,charadriiformes,scolopacidae,Ixodes scapularis,species,FALSE,Ixodes scapularis,VectorMap,TickMap,on_host_occurrence,United States; United States of America,,8
9135,aedes vexans,Serinus canaria,aves,passeriformes,fringillidae,Aedes vexans,species,FALSE,Aedes vexans,VectorMap,BloodMealMap,blood_meal,Unites States,,1
9135,culex pipiens,Serinus canaria,aves,passeriformes,fringillidae,Culex pipiens,species,FALSE,Culex pipiens,VectorMap,BloodMealMap,blood_meal,Unites States,,1
42415,amblyomma americanum,Sigmodon hispidus,mammalia,rodentia,cricetidae,Amblyomma americanum,species,FALSE,Amblyomma americanum,VectorMap,TickMap,on_host_occurrence,United States of America,,34
42415,amblyomma maculatum,Sigmodon hispidus,mammalia,rodentia,cricetidae,Amblyomma maculatum,species,FALSE,Amblyomma maculatum,VectorMap,TickMap,on_host_occurrence,United States of America,,48
42415,ctenocephalides felis,Sigmodon hispidus,mammalia,rodentia,cricetidae,Ctenocephalides felis,species,FALSE,Ctenocephalides felis,VectorMap,FleaMap,on_host_occurrence,Venezuela,,1
42415,culex cedecei,Sigmodon hispidus,mammalia,rodentia,cricetidae,Culex cedecei,species,FALSE,Culex cedecei,MapVEu; VectorMap,BloodMealMap; MapVEu,blood_meal,United States; Unites States,,453
42415,dermacentor variabilis,Sigmodon hispidus,mammalia,rodentia,cricetidae,Dermacentor variabilis,species,FALSE,Dermacentor variabilis,VectorMap,TickMap,on_host_occurrence,United States of America,,136
42415,haemaphysalis leporispalustris,Sigmodon hispidus,mammalia,rodentia,cricetidae,Haemaphysalis leporispalustris,species,FALSE,Haemaphysalis leporispalustris,VectorMap,TickMap,on_host_occurrence,United States of America,,16
42415,ixodes affinis,Sigmodon hispidus,mammalia,rodentia,cricetidae,Ixodes affinis,species,FALSE,Ixodes affinis,VectorMap,TickMap,on_host_occurrence,United States of America,,16
42415,ixodes cookei,Sigmodon hispidus,mammalia,rodentia,cricetidae,Ixodes cookei,species,FALSE,Ixodes cookei,VectorMap,TickMap,on_host_occurrence,United States of America,,16
42415,ixodes dentatus,Sigmodon hispidus,mammalia,rodentia,cricetidae,Ixodes dentatus,species,FALSE,Ixodes dentatus,VectorMap,TickMap,on_host_occurrence,United States of America,,8
42415,ixodes minor,Sigmodon hispidus,mammalia,rodentia,cricetidae,Ixodes minor,species,FALSE,Ixodes minor,VectorMap,TickMap,on_host_occurrence,United States of America,,40
42415,ixodes scapularis,Sigmodon hispidus,mammalia,rodentia,cricetidae,Ixodes scapularis,species,FALSE,Ixodes scapularis,VectorMap,TickMap,on_host_occurrence,United States of America,,24
42415,polygenis gwyni,Sigmodon hispidus,mammalia,rodentia,cricetidae,Polygenis gwyni,species,FALSE,Polygenis gwyni,VectorMap,FleaMap,on_host_occurrence,United States,,111
42415,rhipicephalus sanguineus,Sigmodon hispidus,mammalia,rodentia,cricetidae,Rhipicephalus sanguineus,species,FALSE,Rhipicephalus sanguineus,VectorMap,TickMap,on_host_occurrence,United States of America,,4
42415,xenopsylla cheopis,Sigmodon hispidus,mammalia,rodentia,cricetidae,Xenopsylla cheopis,species,FALSE,Xenopsylla cheopis,VectorMap,FleaMap,on_host_occurrence,United States,,1
42254,ixodes muris,Sorex araneus,mammalia,eulipotyphla,soricidae,Ixodes muris,species,FALSE,Ixodes muris,VectorMap,TickMap,on_host_occurrence,United States of America,,8
75838,culex tarsalis,Spatula clypeata,aves,anseriformes,anatidae,Culex tarsalis,species,FALSE,Culex tarsalis,VectorMap,BloodMealMap,blood_meal,Unites States,,1
75842,culiseta melanura,Spatula discors,aves,anseriformes,anatidae,Culiseta melanura,species,FALSE,Culiseta melanura,VectorMap,BloodMealMap,blood_meal,Unites States,,1
9240,aedes japonicus,Spheniscus humboldti,aves,sphenisciformes,spheniscidae,Aedes japonicus,species,FALSE,Aedes japonicus,VectorMap,BloodMealMap,blood_meal,Switzerland,,1
9240,anopheles maculipennis,Spheniscus humboldti,aves,sphenisciformes,spheniscidae,Anopheles maculipennis,species,FALSE,Anopheles maculipennis,VectorMap,BloodMealMap,blood_meal,Switzerland,,1
9240,culex territans,Spheniscus humboldti,aves,sphenisciformes,spheniscidae,Culex territans,species,FALSE,Culex territans,VectorMap,BloodMealMap,blood_meal,Switzerland,,1
115700,culex quinquefasciatus,Spilopelia chinensis,aves,columbiformes,columbidae,Culex quinquefasciatus,species,FALSE,Culex quinquefasciatus,VectorMap,BloodMealMap,blood_meal,Malaysia,,1
54773,culex pipiens,Spinus tristis,aves,passeriformes,fringillidae,Culex pipiens,species,FALSE,Culex pipiens,VectorMap,BloodMealMap,blood_meal,Unites States,,1
54773,culex tarsalis,Spinus tristis,aves,passeriformes,fringillidae,Culex tarsalis,species,FALSE,Culex tarsalis,VectorMap,BloodMealMap,blood_meal,Unites States,,2
54773,culiseta melanura,Spinus tristis,aves,passeriformes,fringillidae,Culiseta melanura,species,FALSE,Culiseta melanura,VectorMap,BloodMealMap,blood_meal,Unites States,,1
54773,ixodes scapularis,Spinus tristis,aves,passeriformes,fringillidae,Ixodes scapularis,species,FALSE,Ixodes scapularis,VectorMap,TickMap,on_host_occurrence,United States of America,,8
177147,culex pipiens,Streptopelia decaocto,aves,columbiformes,columbidae,Culex pipiens,species,FALSE,Culex pipiens,VectorMap,BloodMealMap,blood_meal,Italy; Unites States,,2
177147,culex quinquefasciatus,Streptopelia decaocto,aves,columbiformes,columbidae,Culex quinquefasciatus,species,FALSE,Culex quinquefasciatus,VectorMap,BloodMealMap,blood_meal,Unites States,,1
177147,culex stigmatosoma,Streptopelia decaocto,aves,columbiformes,columbidae,Culex stigmatosoma,species,FALSE,Culex stigmatosoma,VectorMap,BloodMealMap,blood_meal,Unites States,,1
177147,culex tarsalis,Streptopelia decaocto,aves,columbiformes,columbidae,Culex tarsalis,species,FALSE,Culex tarsalis,VectorMap,BloodMealMap,blood_meal,Unites States,,2
111821,hyalomma aegyptium,Strix aluco,aves,strigiformes,strigidae,Hyalomma aegyptium,species,FALSE,Hyalomma aegyptium,VectorMap,TickMap,on_host_occurrence,Morocco,,1
57075,culex erraticus,Strix varia,aves,strigiformes,strigidae,Culex erraticus,species,FALSE,Culex erraticus,VectorMap,BloodMealMap,blood_meal,Unites States,,1
57075,culiseta melanura,Strix varia,aves,strigiformes,strigidae,Culiseta melanura,species,FALSE,Culiseta melanura,VectorMap,BloodMealMap,blood_meal,Unites States,,1
57075,ornithodoros capensis,Strix varia,aves,strigiformes,strigidae,Ornithodoros capensis,species,FALSE,Ornithodoros capensis,VectorMap,TickMap,on_host_occurrence,United States of America,,4
8801,amblyomma hebraeum,Struthio camelus,aves,struthioniformes,struthionidae,Amblyomma hebraeum,species,FALSE,Amblyomma hebraeum,VectorMap,TickMap,on_host_occurrence,Zimbabwe,,1
8801,armigeres subalbatus,Struthio camelus,aves,struthioniformes,struthionidae,Armigeres subalbatus,species,FALSE,Armigeres subalbatus,VectorMap,BloodMealMap,blood_meal,Japan,,2
8801,culex quinquefasciatus,Struthio camelus,aves,struthioniformes,struthionidae,Culex quinquefasciatus,species,FALSE,Culex quinquefasciatus,VectorMap,BloodMealMap,blood_meal,Japan; Unites States,,2
8801,culex vishnui,Struthio camelus,aves,struthioniformes,struthionidae,Culex vishnui,species,FALSE,Culex vishnui,VectorMap,BloodMealMap,blood_meal,Japan,,1
8801,hyalomma impressum,Struthio camelus,aves,struthioniformes,struthionidae,Hyalomma impressum,species,FALSE,Hyalomma impressum,VectorMap,TickMap,on_host_occurrence,South Africa,,1
8801,rhipicephalus deltoideus,Struthio camelus,aves,struthioniformes,struthionidae,Rhipicephalus deltoideus,species,FALSE,Rhipicephalus deltoideus,VectorMap,TickMap,on_host_occurrence,Uganda,,1
8801,rhipicephalus guilhoni,Struthio camelus,aves,struthioniformes,struthionidae,Rhipicephalus guilhoni,species,FALSE,Rhipicephalus guilhoni,VectorMap,TickMap,on_host_occurrence,Cameroon,,1
8801,rhipicephalus sanguineus,Struthio camelus,aves,struthioniformes,struthionidae,Rhipicephalus sanguineus,species,FALSE,Rhipicephalus sanguineus,VectorMap,TickMap,on_host_occurrence,Mali,,1
8801,rhipicephalus turanicus,Struthio camelus,aves,struthioniformes,struthionidae,Rhipicephalus turanicus,species,FALSE,Rhipicephalus turanicus,VectorMap,TickMap,on_host_occurrence,Morocco,,1
9172,culex modestus,Sturnus vulgaris,aves,passeriformes,sturnidae,Culex modestus,species,FALSE,Culex modestus,VectorMap,BloodMealMap,blood_meal,Czechia,,1
9172,culex pipiens,Sturnus vulgaris,aves,passeriformes,sturnidae,Culex pipiens,species,FALSE,Culex pipiens,VectorMap,BloodMealMap,blood_meal,Czechia; United Kingdom; Unites States,,8
9172,culex quinquefasciatus,Sturnus vulgaris,aves,passeriformes,sturnidae,Culex quinquefasciatus,species,FALSE,Culex quinquefasciatus,VectorMap,BloodMealMap,blood_meal,Unites States,,1
9172,culex restuans,Sturnus vulgaris,aves,passeriformes,sturnidae,Culex restuans,species,FALSE,Culex restuans,VectorMap,BloodMealMap,blood_meal,Unites States,,1
9172,culex stigmatosoma,Sturnus vulgaris,aves,passeriformes,sturnidae,Culex stigmatosoma,species,FALSE,Culex stigmatosoma,VectorMap,BloodMealMap,blood_meal,Unites States,,1
9172,culex tarsalis,Sturnus vulgaris,aves,passeriformes,sturnidae,Culex tarsalis,species,FALSE,Culex tarsalis,VectorMap,BloodMealMap,blood_meal,Unites States,,6
9172,culex territans,Sturnus vulgaris,aves,passeriformes,sturnidae,Culex territans,species,FALSE,Culex territans,VectorMap,BloodMealMap,blood_meal,Unites States,,1
9172,culex thriambus,Sturnus vulgaris,aves,passeriformes,sturnidae,Culex thriambus,species,FALSE,Culex thriambus,VectorMap,BloodMealMap,blood_meal,Unites States,,1
9172,culiseta melanura,Sturnus vulgaris,aves,passeriformes,sturnidae,Culiseta melanura,species,FALSE,Culiseta melanura,VectorMap,BloodMealMap,blood_meal,Unites States,,1
9172,culiseta morsitans,Sturnus vulgaris,aves,passeriformes,sturnidae,Culiseta morsitans,species,FALSE,Culiseta morsitans,VectorMap,BloodMealMap,blood_meal,Unites States,,1
9172,haemaphysalis leporispalustris,Sturnus vulgaris,aves,passeriformes,sturnidae,Haemaphysalis leporispalustris,species,FALSE,Haemaphysalis leporispalustris,VectorMap,TickMap,on_host_occurrence,United States of America,,17
9378,aedes albopictus,Suncus murinus,mammalia,eulipotyphla,soricidae,Aedes albopictus,species,FALSE,Aedes albopictus,VectorMap,BloodMealMap,blood_meal,Japan,,1
9378,xenopsylla cheopis,Suncus murinus,mammalia,eulipotyphla,soricidae,Xenopsylla cheopis,species,FALSE,Xenopsylla cheopis,VectorMap,FleaMap,on_host_occurrence,Indonesia,,14
37032,ctenocephalides felis,Suricata suricatta,mammalia,carnivora,herpestidae,Ctenocephalides felis,species,FALSE,Ctenocephalides felis,VectorMap,FleaMap,on_host_occurrence,South Africa,,1
37032,echidnophaga gallinacea,Suricata suricatta,mammalia,carnivora,herpestidae,Echidnophaga gallinacea,species,FALSE,Echidnophaga gallinacea,VectorMap,FleaMap,on_host_occurrence,Botswana; South Africa,,110
37032,haemaphysalis leachi,Suricata suricatta,mammalia,carnivora,herpestidae,Haemaphysalis leachi,species,FALSE,Haemaphysalis leachi,VectorMap,TickMap,on_host_occurrence,South Africa,,1
37032,nuttalliella namaqua,Suricata suricatta,mammalia,carnivora,herpestidae,Nuttalliella namaqua,species,FALSE,Nuttalliella namaqua,VectorMap,TickMap,on_host_occurrence,Namibia,,1
37032,rhipicephalus theileri,Suricata suricatta,mammalia,carnivora,herpestidae,Rhipicephalus theileri,species,FALSE,Rhipicephalus theileri,VectorMap,TickMap,on_host_occurrence,South Africa,,1
9823,aedes aegypti,Sus scrofa,mammalia,artiodactyla,suidae,Aedes aegypti,species,FALSE,Aedes aegypti,VectorMap,BloodMealMap,blood_meal,Thailand,,1
9823,aedes albopictus,Sus scrofa,mammalia,artiodactyla,suidae,Aedes albopictus,species,FALSE,Aedes albopictus,VectorMap,BloodMealMap,blood_meal,Malaysia; Singapore,,2
9823,aedes aureostriatus,Sus scrofa,mammalia,artiodactyla,suidae,Aedes aureostriatus,species,FALSE,Aedes aureostriatus,VectorMap,BloodMealMap,blood_meal,Japan,,1
9823,aedes bancroftianus,Sus scrofa,mammalia,artiodactyla,suidae,Aedes bancroftianus,species,FALSE,Aedes bancroftianus,VectorMap,BloodMealMap,blood_meal,Australia,,1
9823,aedes vexans,Sus scrofa,mammalia,artiodactyla,suidae,Aedes vexans,species,FALSE,Aedes vexans,VectorMap,BloodMealMap,blood_meal,Hungary; Japan; Serbia; Unites States,,7
9823,amblyomma americanum,Sus scrofa,mammalia,artiodactyla,suidae,Amblyomma americanum,species,FALSE,Amblyomma americanum,VectorMap,TickMap,on_host_occurrence,United States of America,,113
9823,amblyomma auricularium,Sus scrofa,mammalia,artiodactyla,suidae,Amblyomma auricularium,species,FALSE,Amblyomma auricularium,VectorMap,TickMap,on_host_occurrence,United States of America,,18
9823,amblyomma cajennense,Sus scrofa,mammalia,artiodactyla,suidae,Amblyomma cajennense,species,FALSE,Amblyomma cajennense,VectorMap,TickMap,on_host_occurrence,United States of America,,71
9823,amblyomma hebraeum,Sus scrofa,mammalia,artiodactyla,suidae,Amblyomma hebraeum,species,FALSE,Amblyomma hebraeum,VectorMap,TickMap,on_host_occurrence,South Africa,,1
9823,amblyomma maculatum,Sus scrofa,mammalia,artiodactyla,suidae,Amblyomma maculatum,species,FALSE,Amblyomma maculatum,VectorMap,TickMap,on_host_occurrence,Peru; United States of America,,200
9823,amblyomma paulopunctatum,Sus scrofa,mammalia,artiodactyla,suidae,Amblyomma paulopunctatum,species,FALSE,Amblyomma paulopunctatum,VectorMap,TickMap,on_host_occurrence,Angola,,2
9823,amblyomma pomposum,Sus scrofa,mammalia,artiodactyla,suidae,Amblyomma pomposum,species,FALSE,Amblyomma pomposum,VectorMap,TickMap,on_host_occurrence,Angola,,1
9823,anopheles annulipes,Sus scrofa,mammalia,artiodactyla,suidae,Anopheles annulipes,species,FALSE,Anopheles annulipes,VectorMap,BloodMealMap,blood_meal,Australia,,1
9823,anopheles arabiensis,Sus scrofa,mammalia,artiodactyla,suidae,Anopheles arabiensis,species,FALSE,Anopheles arabiensis,VectorMap,BloodMealMap,blood_meal,Madagascar,,1
9823,anopheles coustani,Sus scrofa,mammalia,artiodactyla,suidae,Anopheles coustani,species,FALSE,Anopheles coustani,VectorMap,BloodMealMap,blood_meal,Madagascar,,1
9823,anopheles darlingi,Sus scrofa,mammalia,artiodactyla,suidae,Anopheles darlingi,species,FALSE,Anopheles darlingi,VectorMap,BloodMealMap,blood_meal,Peru,,1
9823,anopheles freeborni,Sus scrofa,mammalia,artiodactyla,suidae,Anopheles freeborni,species,FALSE,Anopheles freeborni,VectorMap,BloodMealMap,blood_meal,Unites States,,2
9823,anopheles funestus,Sus scrofa,mammalia,artiodactyla,suidae,Anopheles funestus,species,FALSE,Anopheles funestus,VectorMap,BloodMealMap,blood_meal,Madagascar,,1
9823,anopheles gambiae,Sus scrofa,mammalia,artiodactyla,suidae,Anopheles gambiae,species,FALSE,Anopheles gambiae,VectorMap,BloodMealMap,blood_meal,Kenya; Madagascar,,2
9823,anopheles lesteri,Sus scrofa,mammalia,artiodactyla,suidae,Anopheles lesteri,species,FALSE,Anopheles lesteri,VectorMap,BloodMealMap,blood_meal,Japan,,1
9823,anopheles maculipalpis,Sus scrofa,mammalia,artiodactyla,suidae,Anopheles maculipalpis,species,FALSE,Anopheles maculipalpis,VectorMap,BloodMealMap,blood_meal,Madagascar,,1
9823,anopheles mascarensis,Sus scrofa,mammalia,artiodactyla,suidae,Anopheles mascarensis,species,FALSE,Anopheles mascarensis,VectorMap,BloodMealMap,blood_meal,Madagascar,,1
9823,anopheles punctipennis,Sus scrofa,mammalia,artiodactyla,suidae,Anopheles punctipennis,species,FALSE,Anopheles punctipennis,VectorMap,BloodMealMap,blood_meal,Unites States,,1
9823,anopheles quadrimaculatus,Sus scrofa,mammalia,artiodactyla,suidae,Anopheles quadrimaculatus,species,FALSE,Anopheles quadrimaculatus,VectorMap,BloodMealMap,blood_meal,Unites States,,1
9823,anopheles rufipes,Sus scrofa,mammalia,artiodactyla,suidae,Anopheles rufipes,species,FALSE,Anopheles rufipes,VectorMap,BloodMealMap,blood_meal,Madagascar,,1
9823,anopheles saperoi,Sus scrofa,mammalia,artiodactyla,suidae,Anopheles saperoi,species,FALSE,Anopheles saperoi,VectorMap,BloodMealMap,blood_meal,Japan,,1
9823,anopheles squamosus,Sus scrofa,mammalia,artiodactyla,suidae,Anopheles squamosus,species,FALSE,Anopheles squamosus,VectorMap,BloodMealMap,blood_meal,Madagascar,,1
9823,anopheles superpictus,Sus scrofa,mammalia,artiodactyla,suidae,Anopheles superpictus,species,FALSE,Anopheles superpictus,VectorMap,BloodMealMap,blood_meal,Iran,,1
9823,armigeres subalbatus,Sus scrofa,mammalia,artiodactyla,suidae,Armigeres subalbatus,species,FALSE,Armigeres subalbatus,VectorMap,BloodMealMap,blood_meal,Japan,,1
9823,coquillettidia venezuelensis,Sus scrofa,mammalia,artiodactyla,suidae,Coquillettidia venezuelensis,species,FALSE,Coquillettidia venezuelensis,VectorMap,BloodMealMap,blood_meal,Panama,,1
9823,culex annulirostris,Sus scrofa,mammalia,artiodactyla,suidae,Culex annulirostris,species,FALSE,Culex annulirostris,VectorMap,BloodMealMap,blood_meal,Australia; Papua New Guinea,,12
9823,culex bitaeniorhynchus,Sus scrofa,mammalia,artiodactyla,suidae,Culex bitaeniorhynchus,species,FALSE,Culex bitaeniorhynchus,VectorMap,BloodMealMap,blood_meal,India,,1
9823,culex fuscocephala,Sus scrofa,mammalia,artiodactyla,suidae,Culex fuscocephala,species,FALSE,Culex fuscocephala,VectorMap,BloodMealMap,blood_meal,India,,1
9823,culex gelidus,Sus scrofa,mammalia,artiodactyla,suidae,Culex gelidus,species,FALSE,Culex gelidus,VectorMap,BloodMealMap,blood_meal,India; Malaysia; Singapore,,5
9823,culex mimeticus,Sus scrofa,mammalia,artiodactyla,suidae,Culex mimeticus,species,FALSE,Culex mimeticus,VectorMap,BloodMealMap,blood_meal,Japan,,3
9823,culex pipiens,Sus scrofa,mammalia,artiodactyla,suidae,Culex pipiens,species,FALSE,Culex pipiens,VectorMap,BloodMealMap,blood_meal,Serbia; Unites States,,4
9823,culex pseudovishnui,Sus scrofa,mammalia,artiodactyla,suidae,Culex pseudovishnui,species,FALSE,Culex pseudovishnui,VectorMap,BloodMealMap,blood_meal,India,,1
9823,culex quinquefasciatus,Sus scrofa,mammalia,artiodactyla,suidae,Culex quinquefasciatus,species,FALSE,Culex quinquefasciatus,VectorMap,BloodMealMap,blood_meal,Australia; India; Malaysia; Mexico; Singapore; Unites States,,6
9823,culex ryukyensis,Sus scrofa,mammalia,artiodactyla,suidae,Culex ryukyensis,species,FALSE,Culex ryukyensis,VectorMap,BloodMealMap,blood_meal,Japan,,1
9823,culex salinarius,Sus scrofa,mammalia,artiodactyla,suidae,Culex salinarius,species,FALSE,Culex salinarius,VectorMap,BloodMealMap,blood_meal,Unites States,,1
9823,culex sitiens,Sus scrofa,mammalia,artiodactyla,suidae,Culex sitiens,species,FALSE,Culex sitiens,VectorMap,BloodMealMap,blood_meal,Singapore,,1
9823,culex tarsalis,Sus scrofa,mammalia,artiodactyla,suidae,Culex tarsalis,species,FALSE,Culex tarsalis,VectorMap,BloodMealMap,blood_meal,Unites States,,4
9823,culex tritaeniorhynchus,Sus scrofa,mammalia,artiodactyla,suidae,Culex tritaeniorhynchus,species,FALSE,Culex tritaeniorhynchus,VectorMap,BloodMealMap,blood_meal,India; Singapore,,5
9823,culex vishnui,Sus scrofa,mammalia,artiodactyla,suidae,Culex vishnui,species,FALSE,Culex vishnui,VectorMap,BloodMealMap,blood_meal,India; Singapore,,3
9823,culiseta inornata,Sus scrofa,mammalia,artiodactyla,suidae,Culiseta inornata,species,FALSE,Culiseta inornata,VectorMap,BloodMealMap,blood_meal,Unites States,,2
9823,culiseta melanura,Sus scrofa,mammalia,artiodactyla,suidae,Culiseta melanura,species,FALSE,Culiseta melanura,VectorMap,BloodMealMap,blood_meal,Unites States,,1
9823,deinocerites cancer,Sus scrofa,mammalia,artiodactyla,suidae,Deinocerites cancer,species,FALSE,Deinocerites cancer,VectorMap,BloodMealMap,blood_meal,Panama,,1
9823,deinocerites epitedeus,Sus scrofa,mammalia,artiodactyla,suidae,Deinocerites epitedeus,species,FALSE,Deinocerites epitedeus,VectorMap,BloodMealMap,blood_meal,Panama,,1
9823,dermacentor halli,Sus scrofa,mammalia,artiodactyla,suidae,Dermacentor halli,species,FALSE,Dermacentor halli,VectorMap,TickMap,on_host_occurrence,United States of America,,5
9823,dermacentor marginatus,Sus scrofa,mammalia,artiodactyla,suidae,Dermacentor marginatus,species,FALSE,Dermacentor marginatus,VectorMap,TickMap,on_host_occurrence,Morocco,,3
