raw_host_label,source_field,scientific_name_clean,host_binomial,host_infraspecific_epithet,host_authorship_year_suffix,host_canonicalization_flag,review_bucket,package_check_target,suggested_who_host,fuzzy_score,reason_flag,row_count
Euplectes gierowii,host_scientific_name,Euplectes gierowii,Euplectes gierowii,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4444444444444444,needs_manual_synonym_map,1
Euplectes hordeaceus,host_scientific_name,Euplectes hordeaceus,Euplectes hordeaceus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.44999999999999996,needs_manual_synonym_map,1
Euplectes macroura,host_scientific_name,Euplectes macroura,Euplectes macroura,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5555555555555556,needs_manual_synonym_map,1
Euryzygomatomys spinosus_G. Fischer 1814,host_scientific_name,Euryzygomatomys spinosus G. Fischer 1814,Euryzygomatomys spinosus,,G. Fischer 1814,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5,needs_binomialization,1
Falco biarmicus,host_scientific_name,Falco biarmicus,Falco biarmicus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.625,needs_manual_synonym_map,1
Falco mexicanus,host_scientific_name,Falco mexicanus,Falco mexicanus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.625,needs_manual_synonym_map,1
Felis silvestris ocreata_Gmelin 1791,host_scientific_name,Felis silvestris ocreata Gmelin 1791,Felis silvestris,ocreata,Gmelin 1791,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.5,needs_binomialization,1
Galago moholi_A. Smith 1834,host_scientific_name,Galago moholi A. Smith 1834,Galago moholi,,A. Smith 1834,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.4736842105263158,needs_binomialization,1
Gazella dorcas_Linnaeus 1758,host_scientific_name,Gazella dorcas Linnaeus 1758,Gazella dorcas,,Linnaeus 1758,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5,needs_binomialization,1
Gazella gazella_Pallas 1766,host_scientific_name,Gazella gazella Pallas 1766,Gazella gazella,,Pallas 1766,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6,needs_binomialization,1
Geoemyda japonica,host_scientific_name,Geoemyda japonica,Geoemyda japonica,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5294117647058824,needs_manual_synonym_map,1
Geothlypis formosa,host_scientific_name,Geothlypis formosa,Geothlypis formosa,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.7222222222222222,needs_manual_synonym_map,1
Gerbilliscus robustus_Cretzschmar 1826,host_scientific_name,Gerbilliscus robustus Cretzschmar 1826,Gerbilliscus robustus,,Cretzschmar 1826,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6666666666666667,needs_binomialization,1
Gerbillurus vallinus_Thomas 1918,host_scientific_name,Gerbillurus vallinus Thomas 1918,Gerbillurus vallinus,,Thomas 1918,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.55,needs_binomialization,1
Glaucidium brasilianum,host_scientific_name,Glaucidium brasilianum,Glaucidium brasilianum,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6086956521739131,needs_manual_synonym_map,1
"Gopherus agassizii (COOPER, 1863)",host_scientific_name,"Gopherus agassizii (COOPER, 1863)",Gopherus agassizii,,"(COOPER, 1863)",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5,needs_binomialization,1
"Gopherus polyphemus (DAUDIN, 1802)",host_scientific_name,"Gopherus polyphemus (DAUDIN, 1802)",Gopherus polyphemus,,"(DAUDIN, 1802)",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5263157894736843,needs_binomialization,1
Grammomys macmillani_Wroughton 1907,host_scientific_name,Grammomys macmillani Wroughton 1907,Grammomys macmillani,,Wroughton 1907,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.55,needs_binomialization,1
Guttera edouardi sethsmithi,host_scientific_name,Guttera edouardi sethsmithi,Guttera edouardi,sethsmithi,,trinomial,manual_crosswalk_candidate,TRUE,,0.4444444444444444,needs_binomialization,1
Gymnothorax pictus,host_scientific_name,Gymnothorax pictus,Gymnothorax pictus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5,needs_manual_synonym_map,1
Gyps coprotheres,host_scientific_name,Gyps coprotheres,Gyps coprotheres,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.375,needs_manual_synonym_map,1
"Hapsidophrys lineatus FISCHER, 1856",host_scientific_name,"Hapsidophrys lineatus FISCHER, 1856",Hapsidophrys lineatus,,"FISCHER, 1856",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5238095238095238,needs_binomialization,1
Heliosciurus ruwenzorii_Schwann 1904,host_scientific_name,Heliosciurus ruwenzorii Schwann 1904,Heliosciurus ruwenzorii,,Schwann 1904,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.64,needs_binomialization,1
Herpestes ichneumon numidicus_F. G. Cuvier 1834,host_scientific_name,Herpestes ichneumon numidicus F. G. Cuvier 1834,Herpestes ichneumon,numidicus,F. G. Cuvier 1834,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.4736842105263158,needs_binomialization,1
Herpestes javanicus auropunctatus_Hodgson 1836,host_scientific_name,Herpestes javanicus auropunctatus Hodgson 1836,Herpestes javanicus,auropunctatus,Hodgson 1836,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.5263157894736843,needs_binomialization,1
Herpestes urva_Hodgson 1836,host_scientific_name,Herpestes urva Hodgson 1836,Herpestes urva,,Hodgson 1836,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.4666666666666667,needs_binomialization,1
Herpsilochmus rufimarginatus,host_scientific_name,Herpsilochmus rufimarginatus,Herpsilochmus rufimarginatus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4642857142857143,needs_manual_synonym_map,1
Heterohyrax brucei bocagei_Gray 1869,host_scientific_name,Heterohyrax brucei bocagei Gray 1869,Heterohyrax brucei,bocagei,Gray 1869,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.4444444444444444,needs_binomialization,1
Hippotragus equinus langheldi_Matschie 1898,host_scientific_name,Hippotragus equinus langheldi Matschie 1898,Hippotragus equinus,langheldi,Matschie 1898,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.6842105263157895,needs_binomialization,1
Hybomys univittatus_Peters 1876,host_scientific_name,Hybomys univittatus Peters 1876,Hybomys univittatus,,Peters 1876,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6,needs_binomialization,1
Hyla arborea,host_scientific_name,Hyla arborea,Hyla arborea,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5,needs_manual_synonym_map,1
Hylomys suillus,host_scientific_name,Hylomys suillus,Hylomys suillus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5555555555555556,needs_manual_synonym_map,1
Ichneumia albicauda albicauda_G.[Baron] Cuvier 1829,host_scientific_name,Ichneumia albicauda albicauda G.[Baron] Cuvier 1829,Ichneumia albicauda,albicauda,G.[Baron] Cuvier 1829,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.4736842105263158,needs_binomialization,1
Iduna natalensis,host_scientific_name,Iduna natalensis,Iduna natalensis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5882352941176471,needs_manual_synonym_map,1
Istiblennius edentulus,host_scientific_name,Istiblennius edentulus,Istiblennius edentulus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4545454545454546,needs_manual_synonym_map,1
Kinosternon baurii,host_scientific_name,Kinosternon baurii,Kinosternon baurii,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4285714285714286,needs_manual_synonym_map,1
Kobus leche leche_Gray 1850,host_scientific_name,Kobus leche leche Gray 1850,Kobus leche,leche,Gray 1850,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.35,needs_binomialization,1
Kobus leche_Gray 1850,host_scientific_name,Kobus leche Gray 1850,Kobus leche,,Gray 1850,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.35,needs_binomialization,1
Lama guanicoe,host_scientific_name,Lama guanicoe,Lama guanicoe,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5384615384615384,needs_manual_synonym_map,1
"Lamprophis lineatus (DUMÉRIL, BIBRON & DUMÉRIL, 1854)",host_scientific_name,"Lamprophis lineatus (DUMÉRIL, BIBRON & DUMÉRIL, 1854)",Lamprophis lineatus,,"(DUMÉRIL, BIBRON & DUMÉRIL, 1854)",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.55,needs_binomialization,1
"Lamprophis olivaceus (DUMÉRIL, 1856)",host_scientific_name,"Lamprophis olivaceus (DUMÉRIL, 1856)",Lamprophis olivaceus,,"(DUMÉRIL, 1856)",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.55,needs_binomialization,1
"Lamprophis virgatus (HALLOWELL, 1854)",host_scientific_name,"Lamprophis virgatus (HALLOWELL, 1854)",Lamprophis virgatus,,"(HALLOWELL, 1854)",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.55,needs_binomialization,1
Lanius collurio,host_scientific_name,Lanius collurio,Lanius collurio,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4666666666666667,needs_manual_synonym_map,1
Lemniscomys barbarus_Linnaeus 1766,host_scientific_name,Lemniscomys barbarus Linnaeus 1766,Lemniscomys barbarus,,Linnaeus 1766,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.55,needs_binomialization,1
Leopardus pardalis_Linnaeus 1758,host_scientific_name,Leopardus pardalis Linnaeus 1758,Leopardus pardalis,,Linnaeus 1758,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5263157894736843,needs_binomialization,1
Leptonycteris nivalis_Saussure 1860,host_scientific_name,Leptonycteris nivalis Saussure 1860,Leptonycteris nivalis,,Saussure 1860,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5238095238095238,needs_binomialization,1
Lepus americanus virginianus_Harlan 1825,host_scientific_name,Lepus americanus virginianus Harlan 1825,Lepus americanus,virginianus,Harlan 1825,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.625,needs_binomialization,1
Lepus microtis whytei_Thomas 1894,host_scientific_name,Lepus microtis whytei Thomas 1894,Lepus microtis,whytei,Thomas 1894,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.5714285714285714,needs_binomialization,1
Lichmera indistincta,host_scientific_name,Lichmera indistincta,Lichmera indistincta,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5,needs_manual_synonym_map,1
Lithobates capito,host_scientific_name,Lithobates capito,Lithobates capito,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.47058823529411764,needs_manual_synonym_map,1
Lithobates catesbeianus,host_scientific_name,Lithobates catesbeianus,Lithobates catesbeianus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4782608695652174,needs_manual_synonym_map,1
Lithobates grylio,host_scientific_name,Lithobates grylio,Lithobates grylio,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.47058823529411764,needs_manual_synonym_map,1
Lithobates sphenocephalus,host_scientific_name,Lithobates sphenocephalus,Lithobates sphenocephalus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5769230769230769,needs_manual_synonym_map,1
Loxia leucoptera,host_scientific_name,Loxia leucoptera,Loxia leucoptera,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5294117647058824,needs_manual_synonym_map,1
"Lygosoma guineensis (PETERS, 1879)",host_scientific_name,"Lygosoma guineensis (PETERS, 1879)",Lygosoma guineensis,,"(PETERS, 1879)",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.4736842105263158,needs_binomialization,1
Macroscelides proboscideus_Shaw 1800,host_scientific_name,Macroscelides proboscideus Shaw 1800,Macroscelides proboscideus,,Shaw 1800,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.46153846153846156,needs_binomialization,1
Macrotis lagotis_Reid 1836,host_scientific_name,Macrotis lagotis Reid 1836,Macrotis lagotis,,Reid 1836,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6470588235294117,needs_binomialization,1
Madoqua guentheri smithii_Thomas 1901,host_scientific_name,Madoqua guentheri smithii Thomas 1901,Madoqua guentheri,smithii,Thomas 1901,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.7222222222222222,needs_binomialization,1
Madoqua kirkii hindei_Thomas 1902,host_scientific_name,Madoqua kirkii hindei Thomas 1902,Madoqua kirkii,hindei,Thomas 1902,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.38888888888888884,needs_binomialization,1
Malacoptila striata,host_scientific_name,Malacoptila striata,Malacoptila striata,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5263157894736843,needs_manual_synonym_map,1
Marmota flaviventris nosophora A. H. Howell 1914,host_scientific_name,Marmota flaviventris nosophora A. H. Howell 1914,Marmota flaviventris,nosophora,A. H. Howell 1914,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.5,needs_binomialization,1
Mauremys leprosa,host_scientific_name,Mauremys leprosa,Mauremys leprosa,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4736842105263158,needs_manual_synonym_map,1
Maxomys bartelsii_Jentink 1910,host_scientific_name,Maxomys bartelsii Jentink 1910,Maxomys bartelsii,,Jentink 1910,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5789473684210527,needs_binomialization,1
Mazama americana,host_scientific_name,Mazama americana,Mazama americana,,,already_binomial,manual_crosswalk_candidate,TRUE,Mareca americana,0.812,needs_manual_synonym_map,1
Megaceryle alcyon,host_scientific_name,Megaceryle alcyon,Megaceryle alcyon,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4117647058823529,needs_manual_synonym_map,1
"Mehelya poensis (SMITH, 1847)",host_scientific_name,"Mehelya poensis (SMITH, 1847)",Mehelya poensis,,"(SMITH, 1847)",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5454545454545454,needs_binomialization,1
Melozone aberti,host_scientific_name,Melozone aberti,Melozone aberti,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4375,needs_manual_synonym_map,1
Meriones grandis_Cabrera 1907,host_scientific_name,Meriones grandis Cabrera 1907,Meriones grandis,,Cabrera 1907,authorship_or_suffix,manual_crosswalk_candidate,TRUE,meriones crassus,0.75,needs_binomialization,1
Meriones persicus Blanford 1875,host_scientific_name,Meriones persicus Blanford 1875,Meriones persicus,,Blanford 1875,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.736842105263158,needs_binomialization,1
Metachirus nudicaudatus,host_scientific_name,Metachirus nudicaudatus,Metachirus nudicaudatus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5217391304347826,needs_manual_synonym_map,1
Microgale parvula G. Grandidier 1934,host_scientific_name,Microgale parvula G. Grandidier 1934,Microgale parvula,,G. Grandidier 1934,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5294117647058824,needs_binomialization,1
Microgale soricoides Jenkins 1993,host_scientific_name,Microgale soricoides Jenkins 1993,Microgale soricoides,,Jenkins 1993,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5,needs_binomialization,1
Mimetillus moloneyi_Thomas 1891,host_scientific_name,Mimetillus moloneyi Thomas 1891,Mimetillus moloneyi,,Thomas 1891,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.4545454545454546,needs_binomialization,1
Mimus gilvus,host_scientific_name,Mimus gilvus,Mimus gilvus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.47058823529411764,needs_manual_synonym_map,1
Mionectes oleaginus,host_scientific_name,Mionectes oleaginus,Mionectes oleaginus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5714285714285714,needs_manual_synonym_map,1
Mirafra rufocinnamomea,host_scientific_name,Mirafra rufocinnamomea,Mirafra rufocinnamomea,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4545454545454546,needs_manual_synonym_map,1
Mixornis gularis,host_scientific_name,Mixornis gularis,Mixornis gularis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5625,needs_manual_synonym_map,1
Monodelphis brevicaudata_Erxleben 1777,host_scientific_name,Monodelphis brevicaudata Erxleben 1777,Monodelphis brevicaudata,,Erxleben 1777,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5833333333333333,needs_binomialization,1
Monodelphis scalops_Thomas 1888,host_scientific_name,Monodelphis scalops Thomas 1888,Monodelphis scalops,,Thomas 1888,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5714285714285714,needs_binomialization,1
Monticola gularis,host_scientific_name,Monticola gularis,Monticola gularis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5,needs_manual_synonym_map,1
Morelia spilota,host_scientific_name,Morelia spilota,Morelia spilota,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5,needs_manual_synonym_map,1
Motacilla flava,host_scientific_name,Motacilla flava,Motacilla flava,,,already_binomial,manual_crosswalk_candidate,TRUE,Motacilla alba,0.8,needs_manual_synonym_map,1
Mus indutus_Thomas 1910,host_scientific_name,Mus indutus Thomas 1910,Mus indutus,,Thomas 1910,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6363636363636364,needs_binomialization,1
Mus minutoides_Smith 1834,host_scientific_name,Mus minutoides Smith 1834,Mus minutoides,,Smith 1834,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5,needs_binomialization,1
Muscicapa striata,host_scientific_name,Muscicapa striata,Muscicapa striata,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6111111111111112,needs_manual_synonym_map,1
Mustela nivalis numidica_Pucheran 1855,host_scientific_name,Mustela nivalis numidica Pucheran 1855,Mustela nivalis,numidica,Pucheran 1855,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.6875,needs_binomialization,1
Myersina macrostoma,host_scientific_name,Myersina macrostoma,Myersina macrostoma,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5263157894736843,needs_manual_synonym_map,1
Myotis californicus stephensi_Dalquest 1946,host_scientific_name,Myotis californicus stephensi Dalquest 1946,Myotis californicus,stephensi,Dalquest 1946,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.5789473684210527,needs_binomialization,1
Myrmeciza longipes,host_scientific_name,Myrmeciza longipes,Myrmeciza longipes,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4444444444444444,needs_manual_synonym_map,1
Nanger dama_Pallas 1766,host_scientific_name,Nanger dama Pallas 1766,Nanger dama,,Pallas 1766,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5454545454545454,needs_binomialization,1
Nanger granti brighti_Thomas 1901,host_scientific_name,Nanger granti brighti Thomas 1901,Nanger granti,brighti,Thomas 1901,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.5294117647058824,needs_binomialization,1
"Natriciteres olivacea (PETERS, 1854)",host_scientific_name,"Natriciteres olivacea (PETERS, 1854)",Natriciteres olivacea,,"(PETERS, 1854)",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.47619047619047616,needs_binomialization,1
Neoromicia guineensis_Bocage 1889,host_scientific_name,Neoromicia guineensis Bocage 1889,Neoromicia guineensis,,Bocage 1889,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5238095238095238,needs_binomialization,1
Neotoma macrotis_Thomas 1893,host_scientific_name,Neotoma macrotis Thomas 1893,Neotoma macrotis,,Thomas 1893,authorship_or_suffix,manual_crosswalk_candidate,TRUE,neotoma micropus,0.812,needs_binomialization,1
Neotoma stephensi_Goldman 1905,host_scientific_name,Neotoma stephensi Goldman 1905,Neotoma stephensi,,Goldman 1905,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5882352941176471,needs_binomialization,1
Ochotona princeps_Richardson 1828,host_scientific_name,Ochotona princeps Richardson 1828,Ochotona princeps,,Richardson 1828,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5882352941176471,needs_binomialization,1
Ocyphaps lophotes,host_scientific_name,Ocyphaps lophotes,Ocyphaps lophotes,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.44999999999999996,needs_manual_synonym_map,1
Odorrana supranarina,host_scientific_name,Odorrana supranarina,Odorrana supranarina,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.44999999999999996,needs_manual_synonym_map,1
Oenanthe phillipsi,host_scientific_name,Oenanthe phillipsi,Oenanthe phillipsi,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5789473684210527,needs_manual_synonym_map,1
Oenanthe pileata,host_scientific_name,Oenanthe pileata,Oenanthe pileata,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5789473684210527,needs_manual_synonym_map,1
Onychognathus morio,host_scientific_name,Onychognathus morio,Onychognathus morio,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4782608695652174,needs_manual_synonym_map,1
Onychognathus nabouroup,host_scientific_name,Onychognathus nabouroup,Onychognathus nabouroup,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4782608695652174,needs_manual_synonym_map,1
Oryx beisa_Rüppell 1835,host_scientific_name,Oryx beisa Rüppell 1835,Oryx beisa,,Rüppell 1835,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5833333333333333,needs_binomialization,1
Osphranter rufus,host_scientific_name,Osphranter rufus,Osphranter rufus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5294117647058824,needs_manual_synonym_map,1
Osteopilus septentrionalis,host_scientific_name,Osteopilus septentrionalis,Osteopilus septentrionalis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.7307692307692308,needs_manual_synonym_map,1
Otocolobus manul,host_scientific_name,Otocolobus manul,Otocolobus manul,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5789473684210527,needs_manual_synonym_map,1
Otomys angoniensis_Wroughton 1906,host_scientific_name,Otomys angoniensis Wroughton 1906,Otomys angoniensis,,Wroughton 1906,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5789473684210527,needs_binomialization,1
Otomys irroratus_Brants 1827,host_scientific_name,Otomys irroratus Brants 1827,Otomys irroratus,,Brants 1827,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5882352941176471,needs_binomialization,1
Ovis canadensis_Shaw 1804,host_scientific_name,Ovis canadensis Shaw 1804,Ovis canadensis,,Shaw 1804,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5333333333333333,needs_binomialization,1
Oxymycterus dasytrichus_Schinz 1821,host_scientific_name,Oxymycterus dasytrichus Schinz 1821,Oxymycterus dasytrichus,,Schinz 1821,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6521739130434783,needs_binomialization,1
Paraxerus cepapi_A. Smith 1836,host_scientific_name,Paraxerus cepapi A. Smith 1836,Paraxerus cepapi,,A. Smith 1836,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5,needs_binomialization,1
Paraxerus lucifer_Thomas 1897,host_scientific_name,Paraxerus lucifer Thomas 1897,Paraxerus lucifer,,Thomas 1897,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.47058823529411764,needs_binomialization,1
Parotomys brantsii_A. Smith 1834,host_scientific_name,Parotomys brantsii A. Smith 1834,Parotomys brantsii,,A. Smith 1834,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6190476190476191,needs_binomialization,1
Passer hispaniolensis,host_scientific_name,Passer hispaniolensis,Passer hispaniolensis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.47619047619047616,needs_manual_synonym_map,1
Passerina caerulea,host_scientific_name,Passerina caerulea,Passerina caerulea,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6111111111111112,needs_manual_synonym_map,1
Patagioenas fasciata,host_scientific_name,Patagioenas fasciata,Patagioenas fasciata,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6,needs_manual_synonym_map,1
Patagioenas picazuro,host_scientific_name,Patagioenas picazuro,Patagioenas picazuro,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4,needs_manual_synonym_map,1
Pauxi pauxi,host_scientific_name,Pauxi pauxi,Pauxi pauxi,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4545454545454546,needs_manual_synonym_map,1
Pelecanus conspicillatus,host_scientific_name,Pelecanus conspicillatus,Pelecanus conspicillatus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.625,needs_manual_synonym_map,1
Pelecanus rufescens,host_scientific_name,Pelecanus rufescens,Pelecanus rufescens,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.631578947368421,needs_manual_synonym_map,1
Pelomys campanae_Huet 1888,host_scientific_name,Pelomys campanae Huet 1888,Pelomys campanae,,Huet 1888,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5294117647058824,needs_binomialization,1
Pentholaea arnotti,host_scientific_name,Pentholaea arnotti,Pentholaea arnotti,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.38888888888888884,needs_manual_synonym_map,1
Perimyotis subflavus,host_scientific_name,Perimyotis subflavus,Perimyotis subflavus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.7,needs_manual_synonym_map,1
Periophthalmus argentilineatus,host_scientific_name,Periophthalmus argentilineatus,Periophthalmus argentilineatus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4666666666666667,needs_manual_synonym_map,1
Perognathus parvus_Peale 1848,host_scientific_name,Perognathus parvus Peale 1848,Perognathus parvus,,Peale 1848,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5555555555555556,needs_binomialization,1
Peromyscus nasutus_J. A. Allen 1891,host_scientific_name,Peromyscus nasutus J. A. Allen 1891,Peromyscus nasutus,,J. A. Allen 1891,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.7272727272727273,needs_binomialization,1
Petrodromus tetradactylus_Peters 1846,host_scientific_name,Petrodromus tetradactylus Peters 1846,Petrodromus tetradactylus,,Peters 1846,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6,needs_binomialization,1
Philetairus socius,host_scientific_name,Philetairus socius,Philetairus socius,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5,needs_manual_synonym_map,1
Phrynocephalus reticulatus,host_scientific_name,Phrynocephalus reticulatus,Phrynocephalus reticulatus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6153846153846154,needs_manual_synonym_map,1
Phrynocephalus scutellatus,host_scientific_name,Phrynocephalus scutellatus,Phrynocephalus scutellatus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5769230769230769,needs_manual_synonym_map,1
Pipistrellus subflavus_F. Cuvier 1832,host_scientific_name,Pipistrellus subflavus F. Cuvier 1832,Pipistrellus subflavus,,F. Cuvier 1832,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6818181818181819,needs_binomialization,1
Ploceus baglafecht,host_scientific_name,Ploceus baglafecht,Ploceus baglafecht,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4444444444444444,needs_manual_synonym_map,1
Ploceus xanthops,host_scientific_name,Ploceus xanthops,Ploceus xanthops,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6,needs_manual_synonym_map,1
Podomys floridanus_Chapman 1889,host_scientific_name,Podomys floridanus Chapman 1889,Podomys floridanus,,Chapman 1889,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5714285714285714,needs_binomialization,1
Polemaetus bellicosus,host_scientific_name,Polemaetus bellicosus,Polemaetus bellicosus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5238095238095238,needs_manual_synonym_map,1
Pomatorhinus ruficollis,host_scientific_name,Pomatorhinus ruficollis,Pomatorhinus ruficollis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6086956521739131,needs_manual_synonym_map,1
