analysis_unit_id,readiness_disease_name,disease_name,species_name,tax_id,vector_group,vector_taxon_rank,vector_join_key,has_disease_vector_evidence,has_host_vector_evidence,has_competence_evidence,best_evidence_level,best_evidence_basis,vector_record_sources,bites_humans,bites_humans_basis,vector_competence_status,transmission_demonstrated,natural_infection_reported,vector_role_hint,uncertainty_reason,taxonomy_caution
master_24,Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),dermacentor nuttalli,,tick,species,dermacentor nuttalli,TRUE,TRUE,TRUE,weak,review,lit_review,FALSE,,unclear,,yes,,field_detection_only,FALSE
master_24,Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),dermacentor silvarum,,tick,species,dermacentor silvarum,TRUE,FALSE,TRUE,weak,lab,lit_review,,,mixed,mixed,yes,,field_detection_only,FALSE
master_24,Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),haemaphysalis concinna,,tick,species,haemaphysalis concinna,TRUE,TRUE,TRUE,weak,review,lit_review,TRUE,on_host_occurrence,unclear,,yes,,field_detection_only,FALSE
master_24,Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),haemaphysalis flava,,tick,species,haemaphysalis flava,TRUE,TRUE,TRUE,confirmed,review,lit_review,TRUE,on_host_occurrence,competent,yes,yes,,field_detection_only,FALSE
master_24,Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),haemaphysalis formosensis,,tick,infraspecific,haemaphysalis formosensis,TRUE,FALSE,TRUE,candidate,field,lit_review,,,unclear,,yes,maintenance_vector,field_detection_only,FALSE
master_24,Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),haemaphysalis hystricis,,tick,species,haemaphysalis hystricis,TRUE,FALSE,TRUE,probable,field,lit_review,,,unclear,,yes,candidate_vector,field_detection_only,FALSE
master_24,Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),haemaphysalis japonica,,tick,species,haemaphysalis japonica,TRUE,FALSE,TRUE,weak,review,lit_review,,,unclear,,yes,,field_detection_only,FALSE
master_24,Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),haemaphysalis longicornis,,tick,species,haemaphysalis longicornis,TRUE,TRUE,TRUE,confirmed,review,lit_review,TRUE,on_host_occurrence,competent,yes,yes,candidate_vector|primary_vector,population_dependent,FALSE
master_24,Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),haemaphysalis megaspinosa,,tick,species,haemaphysalis megaspinosa,TRUE,FALSE,TRUE,candidate,field,lit_review,,,unclear,,yes,maintenance_vector,field_detection_only,FALSE
master_24,Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),hyalomma asiaticum,,tick,species,hyalomma asiaticum,TRUE,FALSE,TRUE,weak,review,lit_review,,,unclear,,yes,,field_detection_only,FALSE
master_24,Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),ixodes nipponensis,,tick,species,ixodes nipponensis,TRUE,TRUE,TRUE,confirmed,review,lit_review,FALSE,,competent,yes,yes,,field_detection_only,FALSE
master_24,Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),ixodes persulcatus,,tick,species,ixodes persulcatus,TRUE,FALSE,TRUE,weak,lab,lit_review,,,not_competent,no,yes,,field_detection_only|spelling_or_ocr_issue,FALSE
master_24,Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),ixodes sinensis,,tick,species,ixodes sinensis,TRUE,FALSE,TRUE,confirmed,review,lit_review,,,competent,yes,yes,,,FALSE
master_24,Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),rhipicephalus microplus,,tick,species,rhipicephalus microplus,TRUE,TRUE,TRUE,weak,review,lit_review,FALSE,,unclear,,yes,,field_detection_only,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,aedes angustivittatus,,mosquito,species,aedes angustivittatus,TRUE,FALSE,TRUE,candidate,review,lit_review,,,unclear,,yes,,field_detection_only,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,aedes detritus,,mosquito,species,aedes detritus,TRUE,TRUE,FALSE,candidate,efsa_appendix_g,EFSA,TRUE,blood_meal,,,,,,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,aedes fulvus,,mosquito,species,aedes fulvus,TRUE,TRUE,TRUE,candidate,review,lit_review,FALSE,,unclear,,,,,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,aedes scapularis,,mosquito,species,aedes scapularis,TRUE,TRUE,TRUE,probable,review,lit_review,TRUE,blood_meal,competent,yes,,,,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,aedes serratus,,mosquito,species,aedes serratus,TRUE,TRUE,TRUE,candidate,review,lit_review,TRUE,blood_meal,unclear,,,,,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,aedes taeniorhynchus,,mosquito,species,aedes taeniorhynchus,TRUE,TRUE,TRUE,confirmed; probable,review,lit_review,TRUE,blood_meal,competent,yes,,epizootic_vector|primary_vector,,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,anopheles pseudopunctipennis,,mosquito,species,anopheles pseudopunctipennis,TRUE,FALSE,TRUE,probable,review,lit_review,,,unclear,,yes,,strain_dependent,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,coquillettidia venezuelensis,,mosquito,species,coquillettidia venezuelensis,TRUE,TRUE,TRUE,probable,review,lit_review,TRUE,blood_meal,competent,yes,,,,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,culex adamesi,,mosquito,species,culex adamesi,TRUE,FALSE,TRUE,candidate; confirmed,field; review,lit_review,,,competent,yes,yes,secondary_vector,field_detection_only|strain_dependent,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,culex aikenii sensu lato,,mosquito,sensu_lato,culex aikenii sensu lato,TRUE,FALSE,FALSE,confirmed,review,lit_review,,,,,,,,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,culex cedecei,,mosquito,species,culex cedecei,TRUE,TRUE,TRUE,candidate,review,lit_review,TRUE,blood_meal,competent,yes,,,strain_dependent,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,culex cedeci,,mosquito,species,culex cedeci,TRUE,FALSE,TRUE,confirmed,review,lit_review,,,competent,yes,,,spelling_or_ocr_issue|strain_dependent,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,culex crybda,,mosquito,species,culex crybda,TRUE,FALSE,TRUE,candidate,review,lit_review,,,unclear,,,,,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,culex declarator,,mosquito,species,culex declarator,TRUE,TRUE,TRUE,candidate,review,lit_review,TRUE,blood_meal,unclear,,,,,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,culex delpontei,,mosquito,species,culex delpontei,TRUE,FALSE,TRUE,candidate,review,lit_review,,,unclear,,,,,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,culex dunni,,mosquito,species,culex dunni,TRUE,TRUE,TRUE,candidate,review,lit_review,TRUE,blood_meal,unclear,,,,,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,culex erraticus,,mosquito,species,culex erraticus,TRUE,TRUE,TRUE,probable,review,lit_review,TRUE,blood_meal,unclear,,yes,,,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,culex gnomatos,,mosquito,species,culex gnomatos,TRUE,FALSE,TRUE,candidate,review,EFSA; lit_review,,,unclear,,,,,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,culex gnomatos vomerifer,,mosquito,infraspecific,culex gnomatos vomerifer,TRUE,FALSE,FALSE,candidate,efsa_appendix_g,EFSA,,,,,,,,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,culex nigripalpus,,mosquito,species,culex nigripalpus,TRUE,TRUE,TRUE,candidate,review,lit_review,TRUE,blood_meal,unclear,,,,,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,culex ocossa,,mosquito,species,culex ocossa,TRUE,TRUE,TRUE,candidate; probable,review,lit_review,TRUE,blood_meal,unclear,,yes,,,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,culex panocossa,,mosquito,species,culex panocossa,TRUE,FALSE,TRUE,probable,review,lit_review,,,competent,yes,,,,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,culex pedroi,,mosquito,species,culex pedroi,TRUE,TRUE,TRUE,candidate; confirmed,field; review,lit_review,TRUE,blood_meal,competent,yes,yes,primary_vector,field_detection_only|strain_dependent,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,culex portesi,,mosquito,species,culex portesi,TRUE,FALSE,TRUE,candidate; confirmed,review,lit_review,,,competent,yes,,,strain_dependent,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,culex spissipes,,mosquito,species,culex spissipes,TRUE,FALSE,TRUE,candidate,review,lit_review,FALSE,,unclear,,,,,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,culex taeniopus,,mosquito,species,culex taeniopus,TRUE,TRUE,TRUE,candidate; confirmed,review,EFSA; lit_review; lit_review,TRUE,blood_meal,competent,yes,,enzootic_vector|primary_vector,strain_dependent,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,culex vomerifer,,mosquito,species,culex vomerifer,TRUE,FALSE,TRUE,candidate; confirmed,field; review,lit_review,,,competent,yes,yes,primary_vector,,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,mansonia dyari,,mosquito,species,mansonia dyari,TRUE,FALSE,TRUE,probable,review,lit_review,,,unclear,,yes,,strain_dependent,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,mansonia indubitans,,mosquito,species,mansonia indubitans,TRUE,TRUE,TRUE,probable,review,lit_review,FALSE,,unclear,,yes,,strain_dependent,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,mansonia titillans,,mosquito,species,mansonia titillans,TRUE,TRUE,TRUE,probable,review,lit_review,TRUE,blood_meal,unclear,,yes,,strain_dependent,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,ochlerotatus detritus,,mosquito,species,ochlerotatus detritus,TRUE,TRUE,TRUE,candidate,lab,lit_review,TRUE,blood_meal,unclear,yes,,,no_transmission_demonstrated,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,psorophora albipes,,mosquito,species,psorophora albipes,TRUE,TRUE,TRUE,probable,review,lit_review,TRUE,blood_meal,unclear,,yes,,field_detection_only,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,psorophora columbiae,,mosquito,species,psorophora columbiae,TRUE,TRUE,FALSE,candidate,efsa_appendix_g,EFSA,TRUE,blood_meal,,,,,,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,psorophora confinnis,,mosquito,species,psorophora confinnis,TRUE,TRUE,TRUE,confirmed,review,lit_review,TRUE,blood_meal,competent,yes,,epizootic_vector|primary_vector,,FALSE
master_25,Venezuelan equine encephalitis,Venezuelan equine encephalitis,psorophora ferox,,mosquito,species,psorophora ferox,TRUE,TRUE,TRUE,probable,review,lit_review,TRUE,blood_meal,unclear,,yes,,field_detection_only,FALSE
