disease_name,disease_name_clean,vector_species,vector_species_clean,vector_group,vector_group_clean,best_evidence_level,best_evidence_basis,record_sources,source_count,supporting_row_count,locations_summary,sources_summary,notes_summary,has_lit_review,has_efsa,vector_species_rule_cleaned,taxonomy_cleanup_method,vector_species_original,vector_species_taxonomy_cleaned,vector_taxon_rank,review_needed,review_note,vector_join_key,competence_disease_name,vector_competence_species,vector_competence_group,vector_competence_status,competence_statuses,vector_competence_evidence_types,transmission_demonstrated,natural_infection_reported,vector_role_hint,uncertainty_reason,competence_locations_summary,competence_source_examples,competence_note_examples,competence_row_count,vector_competence_name_cleanup_methods
West Nile fever,west nile fever,Culex spp.,culex spp,mosquito,mosquito,confirmed,review,lit_review,1,1,global,Gray and Webb 2014,primary vectors,TRUE,FALSE,culex spp,no_change,Culex spp.,culex spp,genus_only,FALSE,,culex spp,West Nile fever,Culex spp.,mosquito,competent,competent,narrative_review,yes,,primary_vector,,global,Gray and Webb 2014,primary vectors,1,normalized_name
West Nile fever,west nile fever,Culex squamosus,culex squamosus,mosquito,mosquito,candidate,field,lit_review,1,1,northern Queensland,Jansen et al. 2013,regional candidate,TRUE,FALSE,culex squamosus,no_change,Culex squamosus,culex squamosus,species,FALSE,,culex squamosus,West Nile fever,Cx. squamosus,mosquito,unclear,unclear,narrative_review,,,candidate_vector,,northern Queensland,Jansen et al. 2013,WNVKUN isolate; regional candidate,1,rule_expand_genus_abbreviation
West Nile fever,west nile fever,Culex stigmatosoma,culex stigmatosoma,mosquito,mosquito,probable,lab,EFSA; lit_review,2,2,California USA; not specified,EFSA Appendix G; Goddard et al. 2002,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym; urban settings,TRUE,TRUE,culex stigmatosoma,no_change,Culex stigmatosoma,culex stigmatosoma,species,FALSE,,culex stigmatosoma,West Nile fever,Cx. stigmatosoma,mosquito,competent,competent,lab_experiment,yes,,,,California USA,Goddard et al. 2002,efficient laboratory vector,1,rule_expand_genus_abbreviation
West Nile fever,west nile fever,Culex tarsalis,culex tarsalis,mosquito,mosquito,confirmed,review,EFSA; lit_review,2,3,California USA; North America; not specified,EFSA Appendix G; Goddard et al. 2002; Gray and Webb 2014,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym; major vector; primary role,TRUE,TRUE,culex tarsalis,no_change,Culex tarsalis,culex tarsalis,species,FALSE,,culex tarsalis,West Nile fever,Culex tarsalis,mosquito,competent,competent,lab_experiment; narrative_review,yes,,primary_vector,,California USA; North America,Goddard et al. 2002; Gray and Webb 2014,major vector; most efficient laboratory vector,2,normalized_name
West Nile fever,west nile fever,Culex thriambus,culex thriambus,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,culex thriambus,no_change,Culex thriambus,culex thriambus,species,FALSE,,culex thriambus,,,,,,,,,,,,,,,
West Nile fever,west nile fever,Culex torrentium,culex torrentium,mosquito,mosquito,probable,review,EFSA; lit_review,2,3,France; The Netherlands; Switzerland; Germany; Germany; not specified,EFSA Appendix G; Martinet et al. 2019; Vogels et al. 2017,competent for lineages 1 and 2; efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym; infection and dissemination only,TRUE,TRUE,culex torrentium,no_change,Culex torrentium,culex torrentium,species,FALSE,,culex torrentium,West Nile fever,Culex torrentium,mosquito,competent,competent; unclear,narrative_review; systematic_review,yes,,,no_transmission_demonstrated|strain_dependent,France; The Netherlands; Switzerland; Germany; Germany,Martinet et al. 2019; Vogels et al. 2017,competent for lineages 1 and 2; infection and dissemination only; no transmission rate reported,2,normalized_name
West Nile fever,west nile fever,Culex univittatus,culex univittatus,mosquito,mosquito,probable,efsa_appendix_g,EFSA; lit_review,2,2,Europe; not specified,Bellini et al. 2014; EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym; field-collected example,TRUE,TRUE,culex univittatus,no_change,Culex univittatus,culex univittatus,species,FALSE,,culex univittatus,,,,,,,,,,,,,,,
West Nile fever,west nile fever,Culex vansomereni,culex vansomereni,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,culex vansomereni,no_change,Culex vansomereni,culex vansomereni,species,FALSE,,culex vansomereni,,,,,,,,,,,,,,,
West Nile fever,west nile fever,Culiseta inornata,culiseta inornata,mosquito,mosquito,candidate,lab,EFSA; lit_review,2,2,California USA; not specified,EFSA Appendix G; Goddard et al. 2002,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym; minor role,TRUE,TRUE,culiseta inornata,no_change,Culiseta inornata,culiseta inornata,species,FALSE,,culiseta inornata,West Nile fever,Culiseta inornata,mosquito,competent,competent,lab_experiment,yes,,secondary_vector,,California USA,Goddard et al. 2002,minor role; winter mosquito,1,normalized_name
West Nile fever,west nile fever,Culiseta melanura,culiseta melanura,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,culiseta melanura,no_change,Culiseta melanura,culiseta melanura,species,FALSE,,culiseta melanura,,,,,,,,,,,,,,,
West Nile fever,west nile fever,Ochlerotatus caspius,ochlerotatus caspius,mosquito,mosquito,weak,field,lit_review,1,1,Italy,Engler et al. 2013,WNV-positive pools,TRUE,FALSE,ochlerotatus caspius,no_change,Ochlerotatus caspius,ochlerotatus caspius,species,FALSE,,ochlerotatus caspius,West Nile fever,Ochlerotatus caspius,mosquito,unclear,unclear,narrative_review,,,,field_detection_only,Italy,Engler et al. 2013,WNV-positive pools,1,normalized_name
West Nile fever,west nile fever,Ochlerotatus dorsalis,ochlerotatus dorsalis,mosquito,mosquito,candidate,lab,lit_review,1,1,California USA,Goddard et al. 2002,secondary role questioned,TRUE,FALSE,ochlerotatus dorsalis,no_change,Ochlerotatus dorsalis,ochlerotatus dorsalis,species,FALSE,,ochlerotatus dorsalis,West Nile fever,Ochlerotatus dorsalis,mosquito,competent,competent,lab_experiment,yes,,,low_competence_or_efficiency,California USA,Goddard et al. 2002,low to moderate efficiency,1,normalized_name
West Nile fever,west nile fever,Ochlerotatus melanimon,ochlerotatus melanimon,mosquito,mosquito,candidate,lab,lit_review,1,1,California USA,Goddard et al. 2002,secondary role questioned,TRUE,FALSE,ochlerotatus melanimon,no_change,Ochlerotatus melanimon,ochlerotatus melanimon,species,FALSE,,ochlerotatus melanimon,West Nile fever,Oc. melanimon,mosquito,competent,competent,lab_experiment,yes,,,low_competence_or_efficiency,California USA,Goddard et al. 2002,low to moderate efficiency,1,rule_expand_genus_abbreviation
West Nile fever,west nile fever,Ochlerotatus sierrensis,ochlerotatus sierrensis,mosquito,mosquito,weak,lab,lit_review,1,1,California USA,Goddard et al. 2002,probably not vector,TRUE,FALSE,ochlerotatus sierrensis,no_change,Ochlerotatus sierrensis,ochlerotatus sierrensis,species,FALSE,,ochlerotatus sierrensis,West Nile fever,Oc. sierrensis,mosquito,competent,competent,lab_experiment,yes,,,low_competence_or_efficiency,California USA,Goddard et al. 2002,poor vector; transmitted at low levels,1,rule_expand_genus_abbreviation
West Nile fever,west nile fever,Verrallina carmenti,verrallina carmenti,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,verrallina carmenti,no_change,Verrallina carmenti,verrallina carmenti,species,FALSE,,verrallina carmenti,,,,,,,,,,,,,,,
West Nile fever,west nile fever,Verrallina funerea,verrallina funerea,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,verrallina funerea,no_change,Verrallina funerea,verrallina funerea,species,FALSE,,verrallina funerea,,,,,,,,,,,,,,,
West Nile fever,west nile fever,Verrallina lineato,verrallina lineato,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,verrallina lineato,no_change,Verrallina lineato,verrallina lineato,species,TRUE,Likely spelling or taxonomy issue; manual decision needed.,verrallina lineato,,,,,,,,,,,,,,,
Yellow fever,yellow fever,Aedes aegypti,aedes aegypti,mosquito,mosquito,confirmed,review,lit_review,1,5,Africa; Caribbean; South America; Caribbean; global; sub-Saharan Africa,"(Braack et al., 2018); (Gabiane et al., 2024); (Gabiane, Yen and Failloux, 2022); (Oyono et al., 2022); (Shinde et al., 2022)",main urban vector; lab competence; principal urban vector; urban cycle; urban vector,TRUE,FALSE,aedes aegypti,no_change,Aedes aegypti,aedes aegypti,species,FALSE,,aedes aegypti,Yellow fever,Aedes aegypti,mosquito,mixed,competent; mixed; not_competent,field_detection; lab_experiment; narrative_review; systematic_review,mixed,no,primary_vector|urban_vector,mixed_or_debated_evidence|population_dependent|strain_dependent,Africa; Caribbean; South America; Caribbean and the Americas; global; southeastern Brazil; sub-Saharan Africa,Abreu et al. 2019; Braack et al. 2018; Gabiane et al. 2022; Gabiane et al. 2024; Oyono et al. 2022; Shinde et al. 2022,15 populations; all transmitted 5 YFV genotypes; genotype and population effects; no evidence of YFV transmission in the outbreak survey; principal urban vector; urban cycle; urban vector; listed in YFV vector table; urban vector; susceptibility varies across studies; no YFV detected in the Brazil outbreak pools,6,normalized_name
Yellow fever,yellow fever,Aedes africanus,aedes africanus,mosquito,mosquito,confirmed,review,lit_review,1,4,Africa; sub-Saharan Africa; tropical Africa,"(Braack et al., 2018); (Gabiane, Yen and Failloux, 2022); (Oyono et al., 2022); (Shinde et al., 2022)",major sylvatic vector; primary sylvatic vector; principal sylvatic vector; sylvatic cycle,TRUE,FALSE,aedes africanus,no_change,Aedes africanus,aedes africanus,species,FALSE,,aedes africanus,Yellow fever,Aedes africanus,mosquito,competent,competent,narrative_review; systematic_review,yes,,primary_vector|sylvatic_vector,,Africa; sub-Saharan Africa; tropical Africa,Braack et al. 2018; Gabiane et al. 2022; Oyono et al. 2022; Shinde et al. 2022,major sylvatic vector; primary sylvatic vector; principal sylvatic vector; sylvatic cycle,4,normalized_name
Yellow fever,yellow fever,Aedes albopictus,aedes albopictus,mosquito,mosquito,confirmed,lab,lit_review,1,4,"Ananindeua, Para, Brazil; global; sub-Saharan Africa","(Braack et al., 2018); (Damasceno-Caldeira et al., 2023); (Gabiane, Yen and Failloux, 2022); (Oyono et al., 2022)",bridge vector; experimental transmission; potential bridge vector; experimental transmission; table-listed,TRUE,FALSE,aedes albopictus,no_change,Aedes albopictus,aedes albopictus,species,FALSE,,aedes albopictus,Yellow fever,Aedes albopictus,mosquito,mixed,competent; mixed; not_competent; unclear,field_detection; lab_experiment; narrative_review; systematic_review,mixed,no,bridge_vector,,Africa; Caribbean; South America; Ananindeua; Para; Brazil; global; southeastern Brazil; sub-Saharan Africa,Abreu et al. 2019; Braack et al. 2018; Damasceno-Caldeira et al. 2023; Gabiane et al. 2022; Oyono et al. 2022,bridge vector; no evidence of YFV transmission in the outbreak survey; potential bridge vector; experimental transmission; saliva positive; transmission to Callithrix at 21 dpi but not 14 dpi; table-listed in YFV vector row,5,normalized_name
Yellow fever,yellow fever,Aedes bromeliae,aedes bromeliae,mosquito,mosquito,confirmed,review,lit_review,1,2,Africa,"(Gabiane, Yen and Failloux, 2022); (Shinde et al., 2022)",bridge vector; semi-domestic vector,TRUE,FALSE,aedes bromeliae,no_change,Aedes bromeliae,aedes bromeliae,species,FALSE,,aedes bromeliae,Yellow fever,Aedes bromeliae,mosquito,competent,competent,narrative_review,yes,,bridge_vector|semidomestic_vector,,Africa,Gabiane et al. 2022; Shinde et al. 2022,bridge vector; semi-domestic vector,2,normalized_name
Yellow fever,yellow fever,Aedes centropunctatus,aedes centropunctatus,mosquito,mosquito,candidate,review,lit_review,1,1,sub-Saharan Africa,"(Oyono et al., 2022)",positive only,TRUE,FALSE,aedes centropunctatus,no_change,Aedes centropunctatus,aedes centropunctatus,species,FALSE,,aedes centropunctatus,Yellow fever,Aedes centropunctatus,mosquito,unclear,unclear,field_detection,,yes,,field_detection_only,sub-Saharan Africa,Oyono et al. 2022,positive only in reviewed studies,1,normalized_name
Yellow fever,yellow fever,Aedes dalzieli,aedes dalzieli,mosquito,mosquito,candidate,review,lit_review,1,1,sub-Saharan Africa,"(Oyono et al., 2022)",positive only,TRUE,FALSE,aedes dalzieli,no_change,Aedes dalzieli,aedes dalzieli,species,FALSE,,aedes dalzieli,Yellow fever,Aedes dalzieli,mosquito,unclear,unclear,field_detection,,yes,,field_detection_only,sub-Saharan Africa,Oyono et al. 2022,positive only in reviewed studies,1,normalized_name
Yellow fever,yellow fever,Aedes furcifer,aedes furcifer,mosquito,mosquito,confirmed,review,lit_review,1,3,Africa; sub-Saharan Africa,"(Gabiane, Yen and Failloux, 2022); (Oyono et al., 2022); (Shinde et al., 2022)",major sylvatic/bridge vector; positive only; semi-domestic vector,TRUE,FALSE,aedes furcifer,no_change,Aedes furcifer,aedes furcifer,species,FALSE,,aedes furcifer,Yellow fever,Aedes furcifer,mosquito,competent,competent; unclear,field_detection; narrative_review,yes,yes,bridge_vector|primary_vector|semidomestic_vector|sylvatic_vector,field_detection_only,Africa; sub-Saharan Africa,Gabiane et al. 2022; Oyono et al. 2022; Shinde et al. 2022,major sylvatic and bridge vector; positive only in reviewed studies; semi-domestic vector,3,normalized_name
Yellow fever,yellow fever,Aedes furcifer-taylori,aedes furcifer taylori,mosquito,mosquito,confirmed,review,lit_review,1,2,Africa; tropical Africa,"(Braack et al., 2018); (Shinde et al., 2022)",implicated; primary sylvatic vector,TRUE,FALSE,aedes furcifer taylori,no_change,Aedes furcifer-taylori,aedes furcifer taylori,infraspecific,FALSE,,aedes furcifer taylori,Yellow fever,Aedes furcifer-taylori; Aedes furcifer/taylori,mosquito,competent,competent; unclear,narrative_review,yes,,primary_vector|sylvatic_vector,,Africa; tropical Africa,Braack et al. 2018; Shinde et al. 2022,implicated in African transmission cycles; primary sylvatic vector,2,normalized_name
Yellow fever,yellow fever,Aedes keniensis,aedes keniensis,mosquito,mosquito,confirmed,review,lit_review,1,1,Africa,"(Gabiane, Yen and Failloux, 2022)",bridge vector,TRUE,FALSE,aedes keniensis,no_change,Aedes keniensis,aedes keniensis,species,FALSE,,aedes keniensis,Yellow fever,Aedes keniensis,mosquito,competent,competent,narrative_review,yes,,bridge_vector,,Africa,Gabiane et al. 2022,bridge vector,1,normalized_name
Yellow fever,yellow fever,Aedes luteocephalis,aedes luteocephalis,mosquito,mosquito,confirmed,review,lit_review,1,1,Africa,"(Shinde et al., 2022)",semi-domestic vector,TRUE,FALSE,aedes luteocephalis,manual_map,Aedes luteocephalis,aedes luteocephalus,species,FALSE,Likely spelling variant aligned to the canonical species spelling already present in the table.,aedes luteocephalus,Yellow fever,Aedes luteocephalis; Aedes luteocephalus,mosquito,competent,competent,narrative_review; systematic_review,yes,,primary_vector|semidomestic_vector|sylvatic_vector,,Africa; sub-Saharan Africa,Braack et al. 2018; Gabiane et al. 2022; Oyono et al. 2022; Shinde et al. 2022,major sylvatic vector; primary sylvatic vector; semi-domestic vector; sylvatic cycle,4,manual_map; normalized_name
Yellow fever,yellow fever,Aedes luteocephalus,aedes luteocephalus,mosquito,mosquito,confirmed,review,lit_review,1,3,Africa; sub-Saharan Africa,"(Braack et al., 2018); (Gabiane, Yen and Failloux, 2022); (Oyono et al., 2022)",major sylvatic vector; primary sylvatic vector; sylvatic cycle,TRUE,FALSE,aedes luteocephalus,no_change,Aedes luteocephalus,aedes luteocephalus,species,FALSE,,aedes luteocephalus,Yellow fever,Aedes luteocephalis; Aedes luteocephalus,mosquito,competent,competent,narrative_review; systematic_review,yes,,primary_vector|semidomestic_vector|sylvatic_vector,,Africa; sub-Saharan Africa,Braack et al. 2018; Gabiane et al. 2022; Oyono et al. 2022; Shinde et al. 2022,major sylvatic vector; primary sylvatic vector; semi-domestic vector; sylvatic cycle,4,manual_map; normalized_name
Yellow fever,yellow fever,Aedes mcintoshi,aedes mcintoshi,mosquito,mosquito,candidate,review,lit_review,1,1,sub-Saharan Africa,"(Oyono et al., 2022)",positive only,TRUE,FALSE,aedes mcintoshi,no_change,Aedes mcintoshi,aedes mcintoshi,species,FALSE,,aedes mcintoshi,Yellow fever,Aedes mcintoshi,mosquito,unclear,unclear,field_detection,,yes,,field_detection_only,sub-Saharan Africa,Oyono et al. 2022,positive only in reviewed studies,1,normalized_name
Yellow fever,yellow fever,Aedes metallicus,aedes metallicus,mosquito,mosquito,confirmed,review,lit_review,1,1,Africa,"(Braack et al., 2018)",primary sylvatic vector,TRUE,FALSE,aedes metallicus,no_change,Aedes metallicus,aedes metallicus,species,FALSE,,aedes metallicus,Yellow fever,Aedes metallicus,mosquito,competent,competent,narrative_review,yes,,primary_vector|sylvatic_vector,,Africa,Braack et al. 2018,primary sylvatic vector,1,normalized_name
Yellow fever,yellow fever,Aedes opok,aedes opok,mosquito,mosquito,confirmed,review,lit_review,1,3,Africa; sub-Saharan Africa,"(Braack et al., 2018); (Gabiane, Yen and Failloux, 2022); (Oyono et al., 2022)",major sylvatic vector; primary sylvatic vector; sylvatic cycle,TRUE,FALSE,aedes opok,no_change,Aedes opok,aedes opok,species,FALSE,,aedes opok,Yellow fever,Aedes opok,mosquito,competent,competent,narrative_review; systematic_review,yes,,primary_vector|sylvatic_vector,,Africa; sub-Saharan Africa,Braack et al. 2018; Gabiane et al. 2022; Oyono et al. 2022,major sylvatic vector; primary sylvatic vector; sylvatic cycle,3,normalized_name
Yellow fever,yellow fever,Aedes scapularis,aedes scapularis,mosquito,mosquito,candidate,field,lit_review,1,1,southeastern Brazil,"(Abreu et al., 2019)",potential local/secondary role,TRUE,FALSE,aedes scapularis,no_change,Aedes scapularis,aedes scapularis,species,FALSE,,aedes scapularis,Yellow fever,Aedes scapularis,mosquito,unclear,unclear,field_detection,,yes,secondary_vector,,southeastern Brazil,Abreu et al. 2019,natural infection detected; potential local or secondary role,1,normalized_name
Yellow fever,yellow fever,Aedes simpsoni,aedes simpsoni,mosquito,mosquito,confirmed,review,lit_review,1,2,sub-Saharan Africa; tropical Africa,"(Oyono et al., 2022); (Shinde et al., 2022)",implicated; sylvatic cycle,TRUE,FALSE,aedes simpsoni,no_change,Aedes simpsoni,aedes simpsoni,species,FALSE,,aedes simpsoni,Yellow fever,Aedes simpsoni,mosquito,competent,competent; unclear,narrative_review; systematic_review,yes,,sylvatic_vector,,sub-Saharan Africa; tropical Africa,Oyono et al. 2022; Shinde et al. 2022,implicated in African transmission cycles; sylvatic cycle,2,normalized_name
Yellow fever,yellow fever,Aedes simpsoni complex,aedes simpsoni complex,mosquito,mosquito,candidate,review,lit_review,1,1,Africa,"(Braack et al., 2018)",table-listed,TRUE,FALSE,aedes simpsoni complex,no_change,Aedes simpsoni complex,aedes simpsoni complex,complex,FALSE,,aedes simpsoni complex,Yellow fever,Aedes simpsoni complex,mosquito,unclear,unclear,narrative_review,,,,,Africa; Caribbean; South America,Braack et al. 2018,table-listed in YFV vector row,1,normalized_name
Yellow fever,yellow fever,Aedes taeniorhynchus,aedes taeniorhynchus,mosquito,mosquito,candidate,field,lit_review,1,1,"coastal lowlands, southeastern Brazil","(Abreu et al., 2019)",first natural infection; local role,TRUE,FALSE,aedes taeniorhynchus,no_change,Aedes taeniorhynchus,aedes taeniorhynchus,species,FALSE,,aedes taeniorhynchus,Yellow fever,Aedes taeniorhynchus,mosquito,unclear,unclear,field_detection,,yes,secondary_vector,,coastal lowlands; southeastern Brazil,Abreu et al. 2019,first natural infection; potential local or secondary role,1,normalized_name
Yellow fever,yellow fever,Aedes taylori,aedes taylori,mosquito,mosquito,confirmed,review,lit_review,1,2,Africa; sub-Saharan Africa,"(Gabiane, Yen and Failloux, 2022); (Oyono et al., 2022)",major sylvatic vector; sylvatic cycle,TRUE,FALSE,aedes taylori,no_change,Aedes taylori,aedes taylori,species,FALSE,,aedes taylori,Yellow fever,Aedes taylori,mosquito,competent,competent,narrative_review; systematic_review,yes,,primary_vector|sylvatic_vector,,Africa; sub-Saharan Africa,Gabiane et al. 2022; Oyono et al. 2022,major sylvatic vector; sylvatic cycle,2,normalized_name
Yellow fever,yellow fever,Aedes vittatus,aedes vittatus,mosquito,mosquito,confirmed,review,lit_review,1,4,Africa; sub-Saharan Africa; tropical Africa,"(Braack et al., 2018); (Gabiane, Yen and Failloux, 2022); (Oyono et al., 2022); (Shinde et al., 2022)",bridge vector; implicated; primary sylvatic vector; sylvatic cycle,TRUE,FALSE,aedes vittatus,no_change,Aedes vittatus,aedes vittatus,species,FALSE,,aedes vittatus,Yellow fever,Aedes vittatus,mosquito,competent,competent; unclear,narrative_review; systematic_review,yes,,bridge_vector|primary_vector|sylvatic_vector,,Africa; sub-Saharan Africa; tropical Africa,Braack et al. 2018; Gabiane et al. 2022; Oyono et al. 2022; Shinde et al. 2022,bridge vector; implicated in African transmission cycles; primary sylvatic vector; sylvatic cycle,4,normalized_name
Yellow fever,yellow fever,Anopheles funestus,anopheles funestus,mosquito,mosquito,candidate,review,lit_review,1,1,sub-Saharan Africa,"(Oyono et al., 2022)",positive only,TRUE,FALSE,anopheles funestus,no_change,Anopheles funestus,anopheles funestus,species,FALSE,,anopheles funestus,Yellow fever,Anopheles funestus,mosquito,unclear,unclear,field_detection,,yes,,field_detection_only,sub-Saharan Africa,Oyono et al. 2022,positive only in reviewed studies,1,normalized_name
Yellow fever,yellow fever,Haemagogus capricorni,haemagogus capricorni,mosquito,mosquito,probable,review,lit_review,1,1,South America; Caribbean,"(Braack et al., 2018)",sylvatic cycle,TRUE,FALSE,haemagogus capricorni,no_change,Haemagogus capricorni,haemagogus capricorni,species,FALSE,,haemagogus capricorni,Yellow fever,Haemagogus capricorni,mosquito,competent,competent,narrative_review,yes,,sylvatic_vector,,South America; Caribbean,Braack et al. 2018,sylvatic cycle,1,normalized_name
Yellow fever,yellow fever,Haemagogus equines,haemagogus equines,mosquito,mosquito,probable,review,lit_review,1,1,South America; Caribbean,"(Braack et al., 2018)",sylvatic cycle,TRUE,FALSE,haemagogus equines,no_change,Haemagogus equines,haemagogus equines,species,FALSE,,haemagogus equines,Yellow fever,Haemagogus equines,mosquito,competent,competent,narrative_review,yes,,sylvatic_vector,,South America; Caribbean,Braack et al. 2018,sylvatic cycle,1,normalized_name
Yellow fever,yellow fever,Haemagogus janthinomys,haemagogus janthinomys,mosquito,mosquito,confirmed,field,lit_review,1,4,South America; South America; Caribbean; southeastern Brazil; Trinidad,"(Abreu et al., 2019); (Braack et al., 2018); (Gabiane, Yen and Failloux, 2022); (Shinde et al., 2022)",primary vector; sylvatic cycle; sylvatic vector,TRUE,FALSE,haemagogus janthinomys,no_change,Haemagogus janthinomys,haemagogus janthinomys,species,FALSE,,haemagogus janthinomys,Yellow fever,Haemagogus janthinomys,mosquito,competent,competent,field_detection; narrative_review,yes,yes,primary_vector|sylvatic_vector,,South America; South America; Caribbean; southeastern Brazil; Trinidad,Abreu et al. 2019; Braack et al. 2018; Gabiane et al. 2022; Shinde et al. 2022,primary vector; natural infection and high abundance; sylvatic cycle; sylvatic vector,4,normalized_name
Yellow fever,yellow fever,Haemagogus leucocelaenus,haemagogus leucocelaenus,mosquito,mosquito,confirmed,field,lit_review,1,3,South America; South America; Caribbean; southeastern Brazil,"(Abreu et al., 2019); (Braack et al., 2018); (Shinde et al., 2022)",primary vector; sylvatic cycle; sylvatic vector,TRUE,FALSE,haemagogus leucocelaenus,no_change,Haemagogus leucocelaenus,haemagogus leucocelaenus,species,FALSE,,haemagogus leucocelaenus,Yellow fever,Haemagogus leucocelaenus; Haemagogus leucocelanus,mosquito,competent,competent,field_detection; narrative_review,yes,yes,primary_vector|sylvatic_vector,,South America; South America; Caribbean; southeastern Brazil,Abreu et al. 2019; Braack et al. 2018; Shinde et al. 2022,primary vector; natural infection and high abundance; sylvatic cycle; sylvatic vector,3,manual_map; normalized_name
Yellow fever,yellow fever,Haemagogus mesodentatus,haemagogus mesodentatus,mosquito,mosquito,probable,review,lit_review,1,1,South America; Caribbean,"(Braack et al., 2018)",sylvatic cycle,TRUE,FALSE,haemagogus mesodentatus,no_change,Haemagogus mesodentatus,haemagogus mesodentatus,species,FALSE,,haemagogus mesodentatus,Yellow fever,Haemagogus mesodentatus,mosquito,competent,competent,narrative_review,yes,,sylvatic_vector,,South America; Caribbean,Braack et al. 2018,sylvatic cycle,1,normalized_name
Yellow fever,yellow fever,Haemagogus spegazzinii,haemagogus spegazzinii,mosquito,mosquito,probable,review,lit_review,1,1,South America; Caribbean,"(Braack et al., 2018)",sylvatic cycle,TRUE,FALSE,haemagogus spegazzinii,no_change,Haemagogus spegazzinii,haemagogus spegazzinii,species,FALSE,,haemagogus spegazzinii,Yellow fever,Haemagogus spegazzinii,mosquito,competent,competent,narrative_review,yes,,sylvatic_vector,,South America; Caribbean,Braack et al. 2018,sylvatic cycle,1,normalized_name
Yellow fever,yellow fever,Haemagogus spegazzinni,haemagogus spegazzinni,mosquito,mosquito,probable,review,lit_review,1,1,South America,"(Shinde et al., 2022)",sylvatic vector,TRUE,FALSE,haemagogus spegazzinni,manual_map,Haemagogus spegazzinni,haemagogus spegazzinii,species,FALSE,Likely spelling variant aligned to the canonical species spelling already present in the table.,haemagogus spegazzinii,Yellow fever,Haemagogus spegazzinii,mosquito,competent,competent,narrative_review,yes,,sylvatic_vector,,South America; Caribbean,Braack et al. 2018,sylvatic cycle,1,normalized_name
Yellow fever,yellow fever,Sabethes albipivus,sabethes albipivus,mosquito,mosquito,confirmed,review,lit_review,1,1,South America,"(Shinde et al., 2022)",experimental competence,TRUE,FALSE,sabethes albipivus,no_change,Sabethes albipivus,sabethes albipivus,species,FALSE,,sabethes albipivus,,,,,,,,,,,,,,,
Yellow fever,yellow fever,Sabethes chloropterus,sabethes chloropterus,mosquito,mosquito,confirmed,review,lit_review,1,4,South America; South America; Caribbean; southeastern Brazil; Trinidad,"(Abreu et al., 2019); (Braack et al., 2018); (Gabiane, Yen and Failloux, 2022); (Shinde et al., 2022)",potential local/secondary role; sylvatic cycle; sylvatic vector,TRUE,FALSE,sabethes chloropterus,no_change,Sabethes chloropterus,sabethes chloropterus,species,FALSE,,sabethes chloropterus,Yellow fever,Sabethes chloropterus,mosquito,competent,competent; unclear,field_detection; narrative_review,yes,yes,secondary_vector|sylvatic_vector,,South America; Caribbean; southeastern Brazil; Trinidad,Abreu et al. 2019; Braack et al. 2018; Gabiane et al. 2022,natural infection detected; potential local or secondary role; sylvatic cycle,3,normalized_name
Yellow fever,yellow fever,Sabethes cyaneus,sabethes cyaneus,mosquito,mosquito,probable,review,lit_review,1,1,South America,"(Shinde et al., 2022)",sylvatic vector,TRUE,FALSE,sabethes cyaneus,no_change,Sabethes cyaneus,sabethes cyaneus,species,FALSE,,sabethes cyaneus,,,,,,,,,,,,,,,
Yellow fever,yellow fever,Sabethes soperi,sabethes soperi,mosquito,mosquito,probable,review,lit_review,1,1,South America,"(Shinde et al., 2022)",sylvatic vector,TRUE,FALSE,sabethes soperi,no_change,Sabethes soperi,sabethes soperi,species,FALSE,,sabethes soperi,,,,,,,,,,,,,,,
